PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired
9224;-1;-1;Blake;Karikari;;71;176;2008-1-27;Lakeshore;ON;Canada;;;0
9225;-1;-1;Jérémy;Tardif;;72;184;2008-1-27;Montreal;QC;Canada;;;0
9226;-1;-1;Robert;Percevault;;71;190;2007-7-23;Grande Prairie;AB;Canada;;;0
9227;-1;-1;Dmitry;Yentov;;71;172;2007-9-3;Krasnodar;KRA;Russia;;;0
9228;-1;-1;Götz;Lewadniuk;;74;179;2008-5-13;Victoria;BC;Canada;;;0
9229;85;85;Cody;Pearson;;76;196;2008-4-18;Kamloops;BC;Canada;The United States;;0
9230;-1;-1;Andriy;Khomenko;;71;185;2007-9-1;Ochakiv;MYK;Ukraine;;;0
9231;-1;-1;Mattia;Carino;;71;180;2008-6-1;Milton;ON;Canada;;;0
9232;98;98;Aleksandr;Aldakushin;;74;198;2007-8-24;Moscow;MOS;Russia;;;0
9233;-1;-1;Trevor;Driver;;74;183;2008-2-16;Thunder Bay;ON;Canada;;;0
9234;-1;-1;Mathew;Trudeau;;71;201;2008-5-27;Kingston;ON;Canada;;;0
9235;-1;-1;Jari;Smith;;71;194;2007-8-12;Markham;ON;Canada;;;0
9236;-1;-1;Erik;Samuelsson;;73;180;2007-8-29;Skövde;VäS;Sweden;;;0
9237;-1;-1;Bobby;Legault;;76;222;2008-2-24;Châteauguay;QC;Canada;;;0
9238;-1;-1;Connor;Bauml;;71;201;2008-1-28;Saskatoon;SK;Canada;;;0
9239;103;103;Jiri;Zelenka;;73;210;2008-7-1;Nymburk;STR;Czech Republic;;;0
9240;-1;-1;Cayden;MacDermid;;74;207;2007-9-26;St. Marys;ON;Canada;;;0
9241;88;88;Brett;Gordon;;70;165;2007-8-14;Paterson;NJ;The United States;;;0
9242;-1;-1;Milan;Cureja;;69;168;2007-9-4;Blansko;JHM;Czech Republic;;;0
9243;-1;-1;Patrick;Goertzen;;75;201;2007-7-21;Toronto;ON;Canada;;;0
9244;-1;-1;Jimmy;Déziel;;71;189;2008-2-16;Vaudreuil-Dorion;QC;Canada;;;0
9245;-1;-1;Yuriy;Brukhtyi;;72;212;2007-12-19;Dzhankoy;KRY;Ukraine;;;0
9246;99;99;Corey;Hartskamp;;71;198;2007-7-30;Cape Breton Regional Municipality;NS;Canada;;;0
9247;87;87;Alexander;Douglas;;73;208;2008-4-6;Rocky View County;AB;Canada;;;0
9248;101;101;Ján;Jankovic;;73;194;2008-1-10;Ruzomberok;ZIL;Slovakia;;;0
9249;-1;-1;Lew;McCarthy;;75;209;2008-3-23;Surrey;BC;Canada;;;0
9250;-1;-1;Alexandre;Dion;;71;180;2007-9-14;Repentigny;QC;Canada;;;0
9251;-1;-1;Mike;Cooper;;75;211;2007-11-25;Montreal;QC;Canada;;;0
9252;-1;-1;Harry;Heindl;;76;214;2008-6-8;Lüdenscheid;NOR;Germany;;;0
9253;-1;-1;Jean-Michel;Lamarre;;72;180;2008-1-25;Timmins;ON;Canada;;;0
9254;-1;-1;Matthew;West;;72;201;2008-7-1;Langham;SK;Canada;;;0
9255;-1;-1;Matt;Jackson;;73;178;2007-8-30;Kitchener;ON;Canada;;;0
9256;-1;-1;Jean-Marc;Couture;;76;212;2008-4-8;Vaudreuil-Dorion;QC;Canada;Ukraine;;0
9257;-1;-1;Rhett;Madsen;;72;174;2007-7-27;Nakusp;BC;Canada;;;0
9258;-1;-1;Trevor;Smyth;;75;211;2007-7-22;St. Thomas;ON;Canada;;;0
9259;-1;-1;Maxime;Larouche;;71;203;2008-5-7;Gatineau;QC;Canada;;;0
9260;-1;-1;Miroslav;Drajna;;72;197;2008-4-11;Poprad;PRE;Slovakia;;;0
9261;-1;-1;Brayden;Doelman;;71;188;2007-12-1;East Gwillimbury;ON;Canada;;;0
9262;-1;-1;Juraj;Hanulik;;74;215;2008-1-6;Bratislava;BRA;Slovakia;;;0
9263;87;87;Colton;Mohns;;75;221;2007-10-12;Toronto;ON;Canada;;;0
9264;-1;-1;Bob;Steblyk;;76;203;2008-5-21;Wallace-Woodworth;MB;Canada;;;0
9265;100;100;Eric;Rogge;;72;213;2007-9-1;Mount Airy;MD;The United States;;;0
9266;-1;-1;Brock;Waltz;;74;188;2008-3-3;Hamilton;ON;Canada;;;0
9267;-1;-1;Paul;Searle;;73;208;2007-11-5;Tecumseh;ON;Canada;;;0
9268;99;99;John;McLaughlin;;72;207;2007-8-5;New York;NY;The United States;;;0
9269;-1;-1;Mitchell;Daniels;;74;188;2008-5-12;Clarence-Rockland;ON;Canada;;;0
9270;100;100;Dylon;McConnell;;71;185;2008-3-17;Petawawa;ON;Canada;;;0
9271;-1;-1;Robin;Kubat;;77;203;2008-2-7;Plzen;PLZ;Czech Republic;;;0
9272;-1;-1;Peter;Kacina;;76;219;2007-9-28;Spisska Bela;PRE;Slovakia;;;0
9273;93;93;Yvan;April;;72;182;2008-6-8;Longueuil;QC;Canada;;;0
9274;-1;-1;Ray;Elliott;;69;182;2007-8-25;Jacksonville;AR;The United States;;;0
9275;-1;-1;Daniel;Holmes;;73;196;2007-9-23;Stockton;CA;The United States;;;0
9276;-1;-1;Andrew;Weckworth;;70;202;2008-5-30;Vernon;BC;Canada;;;0
9277;92;92;Matthew;Rowe;;71;185;2007-8-15;Huntsville;ON;Canada;;;0
9278;93;93;James;Lobban;;73;185;2008-7-2;Halifax;NS;Canada;;;0
9279;-1;-1;Andrey;Paustovsky;;71;181;2007-9-12;Ulyanovsk;ULY;Russia;;;0
9280;-1;-1;Jonathan;Dion;;70;162;2007-10-18;Châteauguay;QC;Canada;;;0
9281;-1;-1;Jarmo;Riikonen;;73;178;2008-4-21;Kotka;KYM;Finland;;;0
9282;-1;-1;Ondrej;Simek;;75;193;2007-12-21;Brno;JHM;Czech Republic;;;0
9283;-1;-1;Shawn;Waye;;70;176;2007-7-13;St. Catharines;ON;Canada;;;0
9284;-1;-1;Pavlo;Bobrov;;72;195;2008-6-19;Druzhkivka;DON;Ukraine;;;0
9285;-1;-1;Zydrunas;Bieliunas;;71;204;2007-10-23;Vilnius;VIL;Lithuania;;;0
9286;95;95;Mihály;Pap;;74;190;2007-9-21;Velký Krtís;BAN;Slovakia;;;0
9287;-1;-1;Laurent;Landry;;71;181;2008-6-1;Moncton;NB;Canada;;;0
9288;-1;-1;Igar;Kowb;;72;177;2007-9-26;Grodno;GRO;Belarus;;;0
9289;-1;-1;Yegor;Vorshev;;74;217;2008-1-25;Engels;SAR;Russia;;;0
9290;-1;-1;Trevor;Kaarela;;69;168;2008-1-16;Toronto;ON;Canada;;;0
9291;89;89;Robin;Poulin;;72;195;2007-12-6;Montreal;QC;Canada;;;0
9292;-1;-1;Josh;McQueen;;73;215;2008-1-21;Rocky View County;AB;Canada;;;0
9293;-1;-1;Andrew;Darbyshire;;71;199;2008-4-1;Moncton;NB;Canada;;;0
9294;-1;-1;Nick;Seigo;;76;187;2008-4-8;Edmonton;AB;Canada;;;0
9295;-1;-1;Wole;Haake;;74;204;2008-1-18;La Verne;CA;The United States;Cambodia;;0
9296;-1;-1;Drew;Savage;;77;233;2008-5-24;Guelph;ON;Canada;;;0
9297;-1;-1;Joseph;Roy;;75;208;2007-8-1;Coaticook;QC;Canada;;;0
9298;-1;-1;Valeriy;Sakhno;;71;207;2008-3-3;Aleksandriya;KIR;Ukraine;;;0
9299;-1;-1;Emrik;Lemire;;70;188;2008-1-3;Sorel-Tracy;QC;Canada;;;0
9300;-1;-1;Erik;Nagy;;75;192;2008-7-7;Trnava;TRN;Slovakia;;;0
9301;-1;-1;Luke;Nikirk;;74;187;2007-8-17;Hamilton;ON;Canada;;;0
9302;-1;-1;Justin;Almeida;;76;184;2007-8-30;Georgina;ON;Canada;;;0
9303;-1;-1;Heath;Hall;;72;175;2007-10-13;Strathroy;ON;Canada;;;0
9304;-1;-1;Kylyshbek;Kenzhegaliyev;;75;209;2008-1-24;Lugovoy;JAM;Kazakhstan;;;0
9305;-1;-1;Eliot;Wilson;;75;224;2008-4-11;Madawaska Valley;ON;Canada;;;0
9306;-1;-1;Nathan;Corriveau;;72;179;2007-7-20;Montreal;QC;Canada;Russia;;0
9307;88;88;Curtis;Cameron;;70;184;2007-10-4;Sydney;NS;Canada;;;0
9308;-1;-1;Taylor;Moher;;74;191;2008-2-13;Edmonton;AB;Canada;;;0
9309;-1;-1;Jérémy;Fortin;;71;167;2008-2-3;Matane;QC;Canada;;;0
9310;-1;-1;Jozef;Synak;;71;186;2007-9-25;Komarno;NIT;Slovakia;;;0
9311;-1;-1;Leos;Matula;;73;192;2007-7-23;Prague;PRA;Czech Republic;;;0
9312;-1;-1;Tyler;Malone;;72;198;2007-7-11;Mattawa;ON;Canada;;;0
9313;-1;-1;Garrett;Newsome;;72;207;2008-3-23;Cambridge;ON;Canada;;;0
9314;86;86;Larry;Cooley;;73;193;2007-11-12;Tulsa;OK;The United States;;;0
9315;-1;-1;Colin;McLachlan;;75;225;2008-1-15;Ottawa;ON;Canada;;;0
9316;-1;-1;Adam;Subrt;;72;184;2007-11-13;Olomouc;OLO;Czech Republic;;;0
9317;-1;-1;Andrew;Sanvido;;71;189;2008-6-20;Steinbach;MB;Canada;;;0
9318;-1;-1;Michaël;Cloutier;;75;188;2008-2-15;Montreal;QC;Canada;;;0
9319;-1;-1;Rylan;Ogren;;72;190;2007-7-27;Brantford;ON;Canada;;;0
9320;-1;-1;Landon;Wheeler;;74;198;2008-6-1;Campbell River;BC;Canada;;;0
9321;-1;-1;Tim;Leisner;;74;198;2008-2-22;Winter Haven;FL;The United States;;;0
9322;-1;-1;Davide;Pinotti;;74;202;2008-1-1;Toronto;ON;Canada;;;0
9323;-1;-1;Gregg;Fischler;;72;177;2008-1-20;Arlington;VA;The United States;;;0
9324;-1;-1;Hugo;Eriksson;;76;201;2007-7-26;Nykarleby;OST;Finland;;;0
9325;-1;-1;Huxley;Genaille;;71;172;2007-11-12;Mississauga;ON;Canada;;;0
9326;-1;-1;Jordan;O'Mahony;;71;171;2008-6-20;Barnstable Town;MA;The United States;;;0
9327;-1;-1;Luboslaw;Pakula;;70;186;2007-12-27;Vilnius;VIL;Lithuania;;;0
9328;-1;-1;Joé;Auclair;;73;190;2008-3-10;Montreal;QC;Canada;;;0
9329;90;90;Codey;Jackson;;73;185;2008-4-26;Surrey;BC;Canada;;;0
9330;-1;-1;Maxime;Maire;;71;192;2008-5-10;Geneva;GE;Switzerland;;;0
9331;-1;-1;Lucas;Bladon;;74;172;2007-7-15;Whitby;ON;Canada;;;0
9332;-1;-1;Jozef;Ulicny;;72;192;2007-9-5;Banovce;TRE;Slovakia;;;0
9333;-1;-1;Corey;Bui;;74;197;2008-6-15;Grand Falls-Windsor;NL;Canada;;;0
9334;-1;-1;Mateus;Neri;;71;172;2007-9-9;Rüti;ZH;Switzerland;;;0
9335;-1;-1;Cole;Goloubef;;71;168;2007-12-26;Brampton;ON;Canada;;;0
9336;-1;-1;Alexandre;Rousseau;;73;182;2007-9-12;Toronto;ON;Canada;;;0
9337;-1;-1;Yaroslav;Rodonsky;;73;208;2008-1-17;Riga;RIG;Latvia;;;0
9338;-1;-1;Jari;Väisänen;;72;216;2008-2-24;Harjavalta;SAT;Finland;;;0
9339;-1;-1;Zbynek;Vanek;;75;217;2008-1-4;Prague;PRA;Czech Republic;;;0
9340;-1;-1;Pat;Tate;;72;198;2008-5-27;Bridgeview;IL;The United States;;;0
9341;-1;-1;Alfie;Soney;;72;191;2008-1-27;Aurora;ON;Canada;;;0
9342;-1;-1;Leevi;Haikara;;70;186;2008-6-9;Kittilä;LAP;Finland;;;0
9343;-1;-1;Reece;Nash;;76;222;2007-11-13;Hamilton;ON;Canada;;;0
9344;103;103;Robert;Hafner;;74;192;2007-12-22;Toronto;ON;Canada;;;0
9345;-1;-1;Tyler;Enns;;72;173;2008-4-20;Calgary;AB;Canada;;;0
9346;-1;-1;Joshua;Mercer;;71;202;2008-1-25;Forfar;SCO;Scotland;;;0
9347;97;97;Filip;Cech;;71;181;2007-8-10;Plasy;PLZ;Czech Republic;;;0
9348;-1;-1;David;Melen;;71;182;2008-5-29;Liberec;LIB;Czech Republic;;;0
9349;101;101;Ben;Garner;;71;192;2007-10-12;Coalgate;OK;The United States;;;0
9350;-1;-1;Andrej;Vrecko;;73;177;2007-12-12;Izola;OBA;Slovenia;;;0
9351;-1;-1;Ondrej;Frühauf;;74;219;2007-11-10;Prague;PRA;Czech Republic;;;0
9352;87;87;Nicolas;Lafrenière;;73;215;2008-6-12;Toronto;ON;Canada;;;0
9353;-1;-1;Dmitry;Vovchuk;;71;187;2007-12-3;St. Petersburg;SAI;Russia;;;0
9354;-1;-1;Aivars;Rudzitis;;72;205;2008-5-5;Olaine;RIG;Latvia;;;0
9355;99;99;Todd;Kenney;;71;186;2008-6-9;Nashville;TN;The United States;;;0
9356;-1;-1;Brandon;Hembling;;75;193;2008-5-21;Hamilton;ON;Canada;;;0
9357;-1;-1;Artyom;Makiyev;;75;215;2008-1-20;Pervomayskiy;SIG;Kazakhstan;;;0
9358;91;91;Mathieu;Laplante;;69;192;2007-12-16;Quebec City;QC;Canada;;;0
9359;-1;-1;Andreas;Karlsson;;72;172;2007-10-28;Stockholm;STO;Sweden;;;0
9360;89;89;Dan;Price;;74;209;2008-3-6;Port Perry;ON;Canada;;;0
9361;-1;-1;Stanislav;Misharin;;75;201;2007-7-21;Shakhan;KAR;Kazakhstan;;;0
9362;-1;-1;Brock;Owen;;74;179;2007-9-3;Halifax;NS;Canada;;;0
9363;-1;-1;Félix;St-Pierre;;74;199;2007-11-2;Saint-Augustin-de-Desmaures;QC;Canada;;;0
9364;-1;-1;Jan;Polak;;72;203;2007-12-14;Prague;PRA;Czech Republic;;;0
9365;92;92;Sven;Brägger;;77;205;2008-3-21;Kirchberg;BE;Switzerland;;;0
9366;-1;-1;René-Charles;Tremblay;;72;195;2007-8-1;Quebec City;QC;Canada;;;0
9367;86;86;Simon;Blanchard;;77;200;2008-3-18;Bern;BE;Switzerland;;;0
9368;86;86;Masazumi;Kobayashi;;71;197;2007-10-27;Eskilstuna;SöD;Sweden;Japan;;0
9369;-1;-1;Jonathan;Jean;;73;200;2008-4-21;Rimouski;QC;Canada;;;0
9370;-1;-1;Pascal;Giguère;;72;186;2007-10-6;Laval;QC;Canada;;;0
9371;-1;-1;Vital;Kryvets;;73;213;2008-2-2;Minsk;MIN;Belarus;;;0
9372;-1;-1;Félix-André;Dufour;;69;187;2008-3-2;Montreal;QC;Canada;;;0
9373;-1;-1;Félix;Côté;;71;172;2008-7-5;Quebec City;QC;Canada;;;0
9374;-1;-1;Robby;Brodrick;;71;190;2008-2-10;Bartlett;TN;The United States;;;0
9375;-1;-1;Matevz;Dusak;;69;163;2007-11-11;Britof;GOR;Slovenia;;;0
9376;98;98;Bob;Christopher;;71;210;2007-8-17;Sheridan;IN;The United States;;;0
9377;86;86;Jean-Pascal;Provost;;71;191;2008-3-6;Montreal;QC;Canada;;;0
9378;85;85;Larry;Cairns;;74;201;2008-4-24;Vancouver;BC;Canada;;;0
9379;97;97;Alvin;Marshall;;73;187;2008-5-15;Corona;CA;The United States;;;0
9380;-1;-1;Jordan;Vail;;74;186;2007-12-17;Calgary;AB;Canada;;;0
9381;-1;-1;Nick;Quincey;;71;200;2007-10-12;Mississauga;ON;Canada;;;0
9382;-1;-1;Jan;Altmann;;73;188;2008-6-11;Rakovník;STR;Czech Republic;;;0
9383;-1;-1;Daniel;Slusar;;72;189;2008-1-24;Okotoks;AB;Canada;;;0
9384;93;93;Rory;Marjoribanks;;74;200;2008-2-3;Halifax;NS;Canada;;;0
9385;-1;-1;Dennis;Bucher;;74;187;2007-9-11;Winnipeg;MB;Canada;;;0
9386;101;101;Marek;Matras;;70;189;2008-6-18;Kosice;KOS;Slovakia;;;0
9387;-1;-1;Jan;Stana;;71;174;2007-12-16;Zruc nad Sazavou;STR;Czech Republic;;;0
9388;-1;-1;Mason;Burrows;;72;207;2008-3-7;Winnipeg;MB;Canada;;;0
9389;-1;-1;Radan;Hrdy;;73;192;2008-6-14;Jílové;UST;Czech Republic;;;0
9390;-1;-1;Devon;Dolling;;71;188;2008-6-7;Caledon;ON;Canada;;;0
9391;-1;-1;Valentin;Plakhotnikov;;68;178;2008-3-11;Akkol;AKM;Kazakhstan;;;0
9392;-1;-1;Kirill;Aleksandrov;;72;196;2007-8-26;Krasnoyarsk;KRA;Russia;;;0
9393;91;91;Ayrton;Stephon;;72;202;2008-1-19;Kawartha Lakes;ON;Canada;;;0
9394;-1;-1;Mathieu;Poulin;;70;172;2008-6-25;Montreal;QC;Canada;;;0
9395;-1;-1;Tuukka;Elomaa;;71;169;2007-9-18;Keminmaa;LAP;Finland;;;0
9396;-1;-1;Allain;Lamontagne;;71;203;2007-8-5;Montreal;QC;Canada;;;0
9397;-1;-1;Yevgeny;Petrakov;;72;189;2007-11-1;Chita;ZAB;Russia;;;0
9398;-1;-1;Guillaume;Landry;;71;170;2007-8-30;Montreal;QC;Canada;;;0
9399;103;103;Jonathan;Holmgren;;75;201;2008-1-9;Malmö;SKå;Sweden;;;0
9400;92;92;Wayne;Selleck;;73;208;2007-9-18;Edmonton;AB;Canada;;;0
9401;95;95;Diego;Bortolato;;71;172;2008-3-26;Saint-Basile-le-Grand;QC;Canada;;;0
9402;-1;-1;Ryan;Brandon;;70;167;2007-8-16;Vaughan;ON;Canada;;;0
9403;-1;-1;Thomas;Giraud;;74;198;2008-1-2;Dübendorf;ZH;Switzerland;;;0
9404;-1;-1;Michael;Savoia;;76;200;2007-7-24;Maple Ridge;BC;Canada;;;0
9405;85;85;Patrick;Robert;;75;196;2007-12-29;Quebec City;QC;Canada;;;0
9406;-1;-1;Martin;Mallard;;73;191;2008-6-5;Hudson;TX;The United States;;;0
9407;-1;-1;Martin;Klusak;;71;186;2007-7-18;Ostrava;MOR;Czech Republic;;;0
9408;-1;-1;Freddie;Sell;;74;185;2007-11-20;Mississauga;ON;Canada;;;0
9409;91;91;Brandon;Buchanan;;77;213;2007-11-10;Montreal;QC;Canada;;;0
9410;-1;-1;Christoph;Eder;;69;204;2007-9-25;Baden;NIE;Austria;;;0
9411;-1;-1;Sepp;Desmas;;72;211;2008-4-19;Newman;CA;The United States;;;0
9412;-1;-1;Brett;Alexander;;74;220;2008-7-1;Kenora;ON;Canada;;;0
9413;96;96;Jamie;Scannell;;72;209;2007-12-13;Edmundston;NB;Canada;;;0
9414;88;88;Geoff;Ritchie;;74;185;2008-6-23;Columbus;KS;The United States;;;0
9415;-1;-1;Lukas;Hultman;;71;179;2008-1-5;Västervik;KAL;Sweden;;;0
9416;-1;-1;Jan;Rosulek;;76;203;2008-1-12;Uherský Ostroh;ZLN;Czech Republic;;;0
9417;92;92;Olivier;Harvey;;71;193;2007-9-17;Montreal;QC;Canada;;;0
9418;-1;-1;Ben;Featherstone;;75;194;2008-6-11;Tilbury;ON;Canada;;;0
9419;-1;-1;Daniel;Nilsson;;71;197;2007-10-16;Vaasa;OST;Finland;;;0
9420;-1;-1;Michal;Nemecek;;71;177;2008-5-10;Brno;JHM;Czech Republic;;;0
9421;-1;-1;Vaclav;Rous;;71;166;2007-8-20;Staré Mesto;OLO;Czech Republic;;;0
9422;-1;-1;Michael;Deighan;;73;186;2007-7-10;Toronto;ON;Canada;;;0
9423;-1;-1;Konstantin;Parshin;;72;184;2008-6-13;St. Petersburg;SAI;Russia;;;0
9424;-1;-1;Jonathan;Spivak;;75;194;2008-1-2;Bassano;AB;Canada;;;0
9425;-1;-1;Tom;Hopps;;74;186;2007-9-5;Manteca;CA;The United States;;;0
9426;102;102;Carson;Balcarras;;73;213;2007-12-23;Saskatoon;SK;Canada;;;0
9427;-1;-1;Peter;Ronan;;74;204;2007-12-22;Sherwood Park;AB;Canada;;;0
9428;-1;-1;Dmitry;Sokolov;;75;198;2008-1-17;Surgut;KHA;Russia;;;0
9429;-1;-1;Esa;Kuisma;;68;162;2007-12-3;Huittinen;SAT;Finland;;;0
9430;100;100;Gary;Heston;;72;201;2007-8-29;Charlotte;NC;The United States;;;0
9431;102;102;Chris;Howse;;71;191;2008-6-3;Vancouver;BC;Canada;;;0
9432;-1;-1;Chris;Edwords;;73;192;2007-10-30;Lévis;QC;Canada;;;0
9433;95;95;Tyler;Fox;;73;182;2008-5-11;Hamilton;ON;Canada;;;0
9434;-1;-1;Ivan;Lukyanov;;72;184;2007-7-22;Taldikorgan;ALM;Kazakhstan;;;0
9435;-1;-1;Jim;Farlow;;71;177;2007-8-26;Boalsburg;PA;The United States;;;0
9436;-1;-1;Ilmari;Hakkarainen;;69;171;2007-11-29;Helsinki;UUS;Finland;;;0
9437;-1;-1;Redgie;Aubin;;71;178;2008-2-6;Elliot Lake;ON;Canada;;;0
9438;-1;-1;Adam;Öhman;;72;205;2007-8-13;Linköping;ÖST;Sweden;;;0
9439;-1;-1;Ilya;Trotsky;;75;206;2008-3-12;Gulbene;GUL;Latvia;;;0
9440;-1;-1;Robin;Törnqvist;;71;186;2007-10-12;Göteborg;VäS;Sweden;;;0
9441;-1;-1;Matvey;Petrakov;;73;188;2008-4-2;Pavlovskiy Posad;MOS;Russia;;;0
9442;-1;-1;Ivan;Reuille;;71;194;2008-7-2;Ecublens;VD;Switzerland;;;0
9443;100;100;Justin;Page;;73;213;2008-6-28;Hamilton;ON;Canada;;;0
9444;-1;-1;Nikita;Makarenko;;71;179;2007-12-9;Irkutsk;IRK;Russia;;;0
9445;-1;-1;Elias;Sundström;;77;195;2008-4-13;Tyringe;SKå;Sweden;;;0
9446;89;89;Samuel;Leblond;;76;228;2008-4-24;Montreal;QC;Canada;;;0
9447;-1;-1;Sebastian;Kohanchuk;;72;196;2008-3-17;Stonewall;MB;Canada;;;0
9448;-1;-1;Matthew;Goodale;;73;198;2007-7-26;Abbotsford;BC;Canada;;;0
9449;95;95;Jimmy;Black;;74;207;2008-4-13;Springdale;NJ;The United States;;;0
9450;-1;-1;Tomás;Zapletal;;73;209;2007-12-20;Teplice;UST;Czech Republic;;;0
9451;-1;-1;Cédrick;Bilodeau;;74;209;2008-3-28;Montreal;QC;Canada;;;0
9452;-1;-1;Dean;Dulle;;73;184;2007-11-30;Temagami;ON;Canada;;;0
9453;97;97;Eugen;Kummer;;75;201;2008-4-11;Rottenmann;STE;Austria;;;0
9454;88;88;Pyotr;Ischenko;;69;191;2008-6-20;Krasnokamsk;PER;Russia;;;0
9455;-1;-1;Anton;Palmgren;;74;176;2008-3-20;Skövde;VäS;Sweden;;;0
9456;-1;-1;Tyler;Larter;;71;197;2008-6-26;Burlington;ON;Canada;;;0
9457;-1;-1;Björn;Bohman;;74;183;2008-2-27;Örebro;ÖRE;Sweden;;;0
9458;95;95;Olivier;Lalancette;;69;181;2007-11-30;Varennes;QC;Canada;;;0
9459;84;84;Michael;Morse;;74;182;2008-4-8;Toronto;ON;Canada;;;0
9460;-1;-1;Jan;Benak;;74;192;2007-9-19;Strakonice;JIH;Czech Republic;;;0
9461;92;92;Martin;Janus;;70;161;2008-4-9;Kyjov;JHM;Czech Republic;;;0
9462;-1;-1;Ben;Garratt;;71;206;2007-11-27;North Vancouver;BC;Canada;;;0
9463;-1;-1;Brett;Denapoli;;72;179;2007-11-24;Ottawa;ON;Canada;;;0
9464;-1;-1;Tomás;Richter;;75;203;2007-9-27;Prague;PRA;Czech Republic;;;0
9465;101;101;Marc-Olivier;Lefebvre;;74;197;2007-12-14;Montreal;QC;Canada;;;0
9466;-1;-1;Ludvig;Hagman;;72;186;2008-6-11;Solna;STO;Sweden;;;0
9467;-1;-1;Jamie;Patterson;;72;184;2008-4-26;Hamilton;ON;Canada;;;0
9468;-1;-1;Christopher;Boisvert;;71;177;2007-8-7;Mississauga;ON;Canada;;;0
9469;-1;-1;Guillaume;Bousquet;;72;207;2007-9-13;Lévis;QC;Canada;;;0
9470;-1;-1;Brett;Bloy;;75;203;2008-4-10;Ottawa;ON;Canada;;;0
9471;-1;-1;Silvan;Neuenschwander;;72;192;2008-7-8;Bad Ragaz;SG;Switzerland;;;0
9472;-1;-1;Matt;Pearsall;;75;225;2008-4-26;Kelowna;BC;Canada;;;0
9473;-1;-1;Zack;Cliche;;73;197;2008-5-20;Brampton;ON;Canada;;;0
9474;91;91;Brad;Zaharko;;72;187;2007-8-23;Calgary;AB;Canada;;;0
9475;-1;-1;Thomas;Lambert;;72;206;2007-12-20;Montreal;QC;Canada;;;0
9476;-1;-1;Taylor;Gray;;72;177;2008-4-2;Cookstown;ON;Canada;;;0
9477;97;97;Lennart;Haller;;70;203;2007-11-9;St. Gallen;SG;Switzerland;;;0
9478;-1;-1;Uladzimir;Bardok;;74;212;2007-11-27;Beloozyorsk;BRE;Belarus;;;0
9479;90;90;Rasmus;Johansson;;72;210;2008-6-2;Eskilstuna;SöD;Sweden;;;0
9480;-1;-1;Lyavon;Sukhi;;72;183;2007-12-5;Ivanovo;BRE;Belarus;;;0
9481;-1;-1;Reid;Sidebottom;;72;203;2008-2-12;Newmarket;ON;Canada;;;0
9482;101;101;Jessy;Thibault;;73;185;2008-6-10;Montreal;QC;Canada;;;0
9483;-1;-1;Maxim;Lamoureux;;72;187;2008-3-28;Montreal;QC;Canada;;;0
9484;-1;-1;Benjamin;Hauert;;76;196;2008-3-23;Frenkendorf;BL;Switzerland;;;0
9485;-1;-1;Chris;Marion;;71;210;2008-4-29;Newmarket;ON;Canada;;;0
9486;-1;-1;Adam;Pribyl;;74;219;2008-6-25;Roudnice;UST;Czech Republic;;;0
9487;-1;-1;Gunnar;Meier;;75;183;2008-5-1;Rottweil;BAD;Germany;;;0
9488;-1;-1;Stuart;Norris;;73;194;2008-2-3;London;ON;Canada;;;0
9489;-1;-1;Jordan;Boulanger;;70;176;2007-11-21;Montreal;QC;Canada;;;0
9490;-1;-1;Hubert;Fournier;;71;178;2008-1-9;Gatineau;QC;Canada;;;0
9491;-1;-1;Alyaksandr;Syamyonaw;;73;181;2007-10-9;Grodno;GRO;Belarus;;;0
9492;94;94;Alexis;Dionne;;71;207;2008-2-16;Saguenay;QC;Canada;;;0
9493;-1;-1;Kelin;Bottum;;73;213;2008-4-20;Toronto;ON;Canada;;;0
9494;92;92;Roman;Rusina;;71;170;2008-1-21;Bratislava;BRA;Slovakia;;;0
9495;84;84;Morgan;Brown;;72;190;2008-6-1;Mississauga;ON;Canada;;;0
9496;85;85;Martin;Dionne;;70;201;2007-10-26;Sherbrooke;QC;Canada;;;0
9497;-1;-1;Darnell;Walsh;;75;199;2008-5-16;Georgetown;ON;Canada;;;0
9498;-1;-1;Mark;Goguen;;75;201;2008-1-1;Charlottetown;PE;Canada;;;0
9499;95;95;Cam;Runge;;72;191;2008-5-9;Mississauga;ON;Canada;;;0
9500;-1;-1;Ales;Krebs;;75;214;2008-5-9;Zbýsov;JHM;Czech Republic;;;0
9501;-1;-1;Jean-Philippe;Hamel;;72;177;2007-8-19;Cambridge;ON;Canada;;;0
9502;98;98;Félix-Nicolas;Roy;;72;215;2008-6-14;Winnipeg;MB;Canada;;;0
9503;90;90;Vladimir;Volejnik;;71;203;2008-3-30;Chomutov;UST;Czech Republic;;;0
9504;-1;-1;David;Ivarsson;;75;197;2007-9-10;Södertälje;STO;Sweden;;;0
9505;-1;-1;Rikard;Hedman;;76;218;2008-6-19;Helsingborg;SKå;Sweden;;;0
9506;-1;-1;Justin;Andison;;73;188;2008-6-23;Oshawa;ON;Canada;;;0
9507;-1;-1;André;Gustafsson;;72;191;2007-8-10;Stockholm;STO;Sweden;;;0
9508;85;85;Chad;Carlisle;;73;192;2008-3-25;Welland;ON;Canada;;;0
