Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note
27624;1;248;5795;7129;6309;114;ES
27624;1;744;7210;7087;7742;110;PP
27624;2;694;7252;8669;7210;110;ES
27624;2;753;7155;5684;7087;110;ES
27624;2;846;10063;5658;;110;ES
27624;2;892;7742;5761;7252;110;ES
27624;3;175;7087;5658;7742;110;ES
27625;1;869;5532;7772;2963;104;SH
27625;1;1097;8486;6280;9959;121;ES
27625;2;553;7249;5527;2592;108;ES
27625;2;614;2956;2963;5549;104;PP
27625;2;713;7293;7249;7229;108;ES
27625;3;63;5442;5510;7772;104;ES
27625;3;127;7768;5560;7752;104;ES
27625;3;224;2592;7229;5737;108;PP
27625;OT1;17;2592;7249;;108;ES
27626;1;606;5631;7027;7711;121;ES
27626;2;710;6216;5631;5766;121;ES
27626;2;853;5631;2941;5639;121;PP
27626;2;923;6216;5639;5631;121;PP
27626;3;338;7691;9903;7660;105;ES
27626;3;1176;7711;7027;5631;120;SH
27627;2;482;5646;5787;7245;115;PP
27627;2;500;8684;5627;6226;115;PP
27627;2;906;8684;7061;5837;115;ES
27627;2;1140;7061;5837;7208;115;ES
27627;3;118;7296;5430;5787;115;ES
27627;3;507;5787;7245;5657;115;PP
27628;1;771;7257;8499;8471;107;ES
27628;1;830;7704;5523;5728;112;PP
27628;2;754;5523;7704;;112;ES
27628;3;436;6252;7714;5825;107;ES
27628;3;471;5825;6262;6252;107;ES
27628;3;840;6262;5555;5825;107;PP
27629;1;95;9217;9108;;116;ES
27629;1;585;9217;8516;8492;116;SH
27629;2;165;5459;;;116;PP
27629;2;237;5459;8492;7189;116;ES
27629;2;1053;2946;8571;;120;PP
27629;3;589;7110;8571;7080;119;ES
27629;3;670;6220;7696;9994;120;ES
27629;3;1128;9205;8531;7189;110;PP
27630;1;18;5609;5594;2948;111;PP
27630;1;99;7776;4358;5673;111;ES
27630;1;510;2959;7118;9941;106;ES
27630;1;939;7076;10116;7766;106;ES
27630;2;15;5594;7776;5609;111;ES
27630;2;308;8657;7144;;111;ES
27630;3;151;7656;9906;9132;110;ES
27630;3;267;5802;6237;8657;111;ES
27630;3;367;2948;5609;;111;ES
27630;3;413;7118;8465;2949;106;ES
27631;1;344;5754;7079;;105;ES
27631;1;545;5770;9198;7064;105;ES
27631;1;836;6309;3861;5795;114;PP
27631;2;912;7079;7064;5754;105;ES
27631;2;1007;7079;7064;7660;105;ES
27631;3;449;5670;3861;7129;114;PP
27632;1;658;5602;6318;;109;ES
27632;1;841;7139;5726;;109;PP
27632;1;1190;7741;5739;5461;113;PP
27632;2;328;5484;7747;7100;113;ES
27632;2;965;7066;7741;8563;113;ES
27632;3;137;5648;5739;6249;113;ES
27632;3;622;6249;5739;;113;ES
27632;3;978;6318;5602;5726;109;ES
27633;1;276;5761;7071;5658;110;PP
27633;1;419;5560;5485;;104;SH
27633;1;498;5761;7071;7049;110;PP
27633;1;648;7768;5442;7752;104;ES
27633;1;866;5812;7210;8669;110;ES
27633;2;303;8726;2956;;104;ES
27633;2;440;5761;7087;8669;110;ES
27633;2;735;5549;5532;;104;ES
27633;3;156;5560;5510;;104;ES
27633;3;591;5549;7020;2963;104;ES
27633;3;610;2963;6308;5549;104;ES
27633;3;725;10010;7294;5658;116;ES
27633;3;1048;2963;5549;6308;104;ES
27634;1;320;7229;2592;5737;108;PP
27634;1;382;7046;5737;7775;108;ES
27634;1;570;5639;5631;5766;121;PP
27634;1;675;2592;6276;5737;108;PP
27634;1;901;2592;7229;7249;108;ES
27634;2;674;7293;9999;8486;108;ES
27634;2;954;7046;9959;9927;108;ES
27634;3;107;5737;7046;;108;ES
27634;3;665;7027;7711;6265;120;ES
27634;3;737;7027;7644;6265;120;ES
27635;2;379;7255;5835;7055;118;PP
27635;2;566;8687;2937;8528;118;ES
27635;2;1189;5459;7074;5576;116;PP
27635;3;535;5707;7105;5835;118;ES
27635;3;754;5420;5701;6219;118;ES
27635;3;947;7255;7055;;118;ES
27636;1;202;2948;5594;;111;PP
27636;1;231;6237;9988;7782;111;PP
27636;1;850;7656;9988;2953;110;ES
27636;2;637;7782;2953;8657;111;ES
27636;2;733;8698;6237;4358;111;ES
27636;2;789;8657;7782;7776;111;ES
27636;3;217;6237;8698;;111;PP
27636;3;400;9988;7656;2953;111;ES
27636;3;452;8657;7299;2953;111;ES
27636;3;670;6324;6262;6252;107;ES
27637;2;274;7691;5770;8670;105;PP
27637;2;368;8727;6210;7064;105;PP
27637;2;854;8549;5795;9082;114;PP
27637;2;1027;5670;5507;5841;114;ES
27637;2;1077;8727;5770;7064;105;ES
27637;3;261;5587;7691;;105;ES
27637;3;1139;7129;5806;;114;PP
27638;1;540;5778;8475;;117;ES
27638;1;559;5616;8708;5672;119;ES
27638;1;580;5680;7126;;119;ES
27638;2;282;7746;8458;7780;117;ES
27638;2;678;7220;7196;;119;ES
27638;3;455;5672;5680;;119;PP
27638;3;1139;7647;5490;;119;ES, ENG
27638;3;1182;7657;7722;;117;ES
27639;1;318;9999;8486;9173;108;ES
27639;1;852;5510;7020;5485;104;ES
27639;1;1148;2956;7768;;104;ES
27639;2;106;9173;9999;;105;ES
27639;2;412;5560;7772;7768;104;ES
27639;2;618;5549;6308;7768;104;ES
27639;3;655;6280;5527;5737;108;PP
27639;3;1142;7752;5431;7772;104;ES
27640;3;139;8674;7708;;112;ES
27640;3;156;7708;10001;8739;109;ES
27640;3;1007;7674;5700;7708;112;ES
27641;1;1108;5657;7245;5787;115;PP
27641;2;387;7245;5657;5787;115;PP
27641;2;852;8485;5744;;104;ES
27641;2;903;2946;7696;7297;120;ES
27641;2;979;7245;5657;;115;ES
27641;3;186;5788;2946;7270;120;PP
27641;3;236;7027;7138;;120;ES
27641;3;294;5787;5657;7245;115;ES
27641;3;737;7245;5787;5657;115;PP
27641;3;802;7069;5646;7296;115;ES
27641;3;978;7297;2946;;120;PP
27642;1;1185;5461;5800;5558;113;PP
27642;2;386;7049;7087;7210;110;PP
27642;2;756;5648;8688;5739;113;ES
27642;2;846;7066;5693;7741;113;ES
27642;2;1073;5761;5684;7071;110;PP
27642;3;752;5761;7210;;110;PP
27643;1;276;5781;7125;7657;117;PP
27643;1;958;7285;7126;7758;119;ES
27643;2;707;5672;5680;5490;119;PP
27643;2;796;7719;5797;8458;108;ES
27643;2;1190;8458;7136;7722;117;ES
27643;3;762;7082;7722;7657;117;ES
27643;3;1083;6200;5447;8458;117;PP
27644;1;66;5766;6216;5631;121;ES
27644;1;346;10062;10037;7243;106;ES
27644;1;538;5619;7085;2949;106;ES
27644;1;668;2959;8465;7118;106;PP
27644;2;641;2959;8465;;106;PP
27644;3;70;2959;7118;8465;106;ES
27644;3;737;8465;7118;2949;106;ES
27644;3;1128;6216;5766;6228;121;ES
27645;1;835;7772;6308;5560;104;ES
27645;1;1073;6314;6318;7139;109;ES
27645;2;626;5726;7139;6318;109;ES
27645;2;1152;10093;9151;7770;109;ES
27646;2;375;7780;5778;7722;117;ES
27646;2;806;5559;5739;5836;113;ES
27646;2;876;2934;10085;;117;PP
27646;2;1033;6200;10085;5797;117;PP
27646;2;1062;7113;5740;7741;113;ES
27646;2;1165;5740;7066;7741;113;ES
27646;3;76;5558;5739;5559;113;PP
27646;3;534;5461;5559;;113;PP
27646;3;624;2934;6200;8615;117;ES
27646;3;663;5797;2934;6200;117;PP
27646;3;816;5559;5461;;113;PP
27646;3;1143;2934;5778;;117;ES
27646;OT1;230;5461;5739;;113;ES
27647;1;915;5761;7252;;110;ES
27647;2;266;7278;9217;5576;116;ES
27647;2;570;7071;5761;5684;110;ES
27647;2;743;7071;7087;7294;110;PP
27647;2;1111;5850;7676;8531;116;ES
27647;3;25;7171;9108;5850;116;ES
27647;3;250;7676;5459;;116;ES
27647;3;494;8599;7189;8531;116;ES
27647;3;638;7049;5761;5684;110;ES
27647;3;1100;5850;8531;7189;116;ES
27648;1;171;7208;7245;;115;ES
27648;1;515;7296;7218;8485;115;ES
27648;1;681;5552;6262;6252;107;ES
27648;1;751;7218;7296;8485;115;ES
27648;2;657;5657;7245;7261;115;PP
27648;2;796;6252;6262;8499;107;PP
27648;3;420;7679;6324;5753;107;ES
27648;3;723;5744;5627;7239;115;ES
27649;1;35;7064;7079;5770;105;ES
27649;1;379;5494;6318;5602;109;ES
27649;1;772;5695;7227;5497;109;ES
27649;1;851;7079;5770;5587;105;ES
27649;1;897;6210;8579;7691;105;ES
27649;2;127;6210;8727;8641;105;ES
27649;2;780;5602;5494;;109;ES
27649;3;444;7660;6213;5770;105;ES
27649;3;713;9186;7079;10094;109;ES
27649;3;1024;8641;6213;7660;105;ES
27650;1;217;5564;6265;9142;121;ES
27650;1;461;5546;7274;;112;PP
27650;2;506;5700;6322;8739;112;ES
27651;1;203;3861;5507;5831;114;PP
27651;1;1054;7255;7216;5835;118;SH
27651;1;1130;7129;5795;;114;PP
27651;2;327;10167;5831;;114;ES
27651;2;710;7026;5795;3861;114;ES
27651;3;1011;5636;5448;7216;118;ES
27651;3;1153;7055;5835;;118;PP
27652;1;174;8571;7247;5722;120;PP
27652;1;973;7247;2946;7297;120;PP
27652;1;1097;5680;7285;;119;ES
27652;2;421;7686;2958;7247;120;ES
27652;2;620;8708;5616;7285;119;ES
27652;3;847;2958;6305;5722;120;SH
27652;3;1095;7686;7270;5788;120;PP
27653;1;936;7249;2592;;108;ES
27653;1;978;7213;5737;;121;ES
27653;1;1111;5619;2949;7118;106;ES
27653;2;89;7085;5619;7243;106;PP
27653;2;106;5527;8486;9173;108;ES
27653;2;295;6276;7775;2592;108;PP
27653;3;162;9949;7775;2592;108;ES
27653;3;872;7118;7243;5619;106;ES
27653;3;1101;7076;7243;10116;106;ES
27654;1;289;8475;5447;6200;117;PP
27654;1;380;7082;7136;;117;SH
27654;1;518;8674;5728;5582;112;ES
27654;1;1175;8615;7780;2934;112;ES
27654;1;1188;2934;7082;;117;ES
27654;2;520;5781;5778;7125;117;ES
27654;2;1180;8674;5700;7176;112;ES
27655;1;113;7020;2956;5510;104;ES
27655;1;126;5510;5442;5532;104;ES
27655;1;354;6257;2956;5649;104;ES
27655;2;653;5761;7054;5684;110;ES
27655;2;995;2963;2956;;104;ES
27655;3;111;7252;7210;;110;ES
27655;3;261;2963;5549;7108;104;PP
27655;3;679;5532;5649;2956;104;PP
27656;1;1067;5564;6216;5766;121;PP
27656;1;1175;7679;5825;5711;107;ES
27656;2;34;5777;5766;;121;ES
27656;2;64;5639;5766;5777;121;ES
27656;2;966;7097;8473;7644;108;ES
27656;2;1135;5766;5639;5631;121;ES
27656;3;373;5753;7257;6324;107;ES
27656;3;844;6252;;;107;ES
27656;3;1006;5555;9175;5552;107;ES
27656;3;1110;5564;7097;;121;ES
27656;3;1193;8732;5564;7097;121;ES, ENG
27657;1;219;5594;7047;2948;111;PP
27657;1;224;7189;8599;8531;116;ES
27657;1;241;7189;6251;10020;116;ES
27657;1;784;7278;7672;;116;PP
27657;1;1080;5594;7047;8585;111;PP
27657;2;29;7278;7676;5459;116;ES
27657;3;588;6237;5609;;111;ES
27657;3;667;4358;6245;7782;111;ES
27657;3;1000;7047;7144;;111;ES
27657;3;1036;2948;7144;5609;111;PP
27657;3;1104;5594;7047;2948;111;ES
27658;1;18;5634;7261;5657;115;ES
27658;1;119;5787;5657;7245;115;ES
27658;1;271;7245;5787;5657;115;ES
27658;1;518;5430;7245;5657;115;ES
27658;1;929;5634;7245;5657;115;PP
27658;2;69;5715;8684;7261;112;ES
27658;2;210;7245;7261;5657;115;PP
27658;2;326;7239;5837;6226;115;ES
27658;2;358;7245;7261;5657;115;PP
27658;2;505;8684;6226;5699;115;ES
27658;3;992;5699;6226;7245;115;ES
27659;1;368;8730;6220;7270;120;PP
27659;2;70;8571;5788;5722;120;ES
27659;2;245;8571;2946;8730;120;ES
27659;2;306;5507;7026;;114;ES
27659;2;643;7270;7711;;120;ES
27659;3;288;5841;5507;5851;114;ES
27659;3;519;7270;5722;;120;PP
27659;3;647;7247;7270;2946;120;PP
27660;1;152;5461;5558;5559;113;PP
27660;1;633;7113;5559;;113;PP
27660;1;856;5836;7741;5739;113;PP
27660;1;978;5739;5648;;113;ES
27660;2;466;5733;5648;5739;113;ES
27660;2;841;5559;5648;7100;113;ES
27660;2;1031;5602;5726;;109;PP
27660;2;1147;5695;5602;;109;PP
27660;3;18;9914;5602;10159;109;ES
27660;3;290;5461;5559;;113;PP
27660;3;481;5733;5688;6249;113;ES
27660;3;1009;6318;5602;5494;109;ES
27660;3;1056;5602;5695;;109;PP
27661;1;1178;7055;2937;7255;118;PP
27661;2;313;5672;5490;;119;ES
27661;3;242;7105;5835;7055;118;PP
27661;3;273;5680;5490;7196;119;ES
27662;1;367;6200;2934;10085;117;ES
27662;2;187;7746;5778;7136;117;PP
27662;2;696;2934;6200;;117;PP
27663;1;666;8670;8641;5770;105;ES
27663;1;829;5587;7064;10094;105;ES
27663;1;964;5761;5684;;110;ES
27663;2;32;5761;5684;;110;PP
27663;2;440;5587;7691;8641;105;ES
27663;2;921;7742;7087;;110;ES
27663;2;1047;10094;5754;9903;105;ES
27663;2;1063;8641;9903;;105;ES
27663;3;286;5684;5812;5761;110;PP
27663;3;633;5587;5770;;105;ES
27664;1;822;5576;7278;;116;ES
27664;1;1146;7074;5576;5459;116;PP
27664;2;130;5523;7268;;112;ES
27664;2;1022;9921;5546;5728;112;ES
27664;3;10;5582;7674;;112;PP
27664;3;666;5459;5576;7278;116;PP
27664;OT1;85;5582;5546;5523;112;PP
27665;1;155;5649;2963;7108;104;PP
27665;1;694;7245;7261;5787;115;PP
27665;1;865;7245;5657;5787;115;ES
27665;2;231;5657;6226;7245;115;ES
27665;2;689;6308;7108;2963;104;PP
27665;2;951;7768;5549;2963;104;ES
27665;3;93;7020;7772;5510;104;ES
27665;3;179;2963;2956;7108;104;PP
27665;3;1056;5560;7752;7768;104;ES
27666;1;851;5559;5558;5461;113;PP
27666;1;1162;5619;7118;7238;106;ES
27666;2;20;8596;7085;5619;111;PP
27666;2;59;5461;7113;;113;ES
27666;2;571;7118;5619;7238;106;ES
27666;3;297;8465;2959;;106;ES
27667;1;263;2592;7249;6276;108;ES
27667;1;488;6324;8581;9175;107;ES
27667;1;512;7257;8581;6324;107;ES
27667;1;666;7249;2592;6280;108;PP
27667;1;779;6324;7257;;107;ES
27667;1;966;5555;7679;5711;107;ES
27667;2;156;7249;2592;6280;108;PP
27667;2;588;2592;7249;7213;108;PP
27667;2;692;8499;8471;;107;ES
27667;2;752;7021;6262;;107;ES
27667;2;1178;5555;6324;;107;ES
27667;3;91;6280;2592;5737;108;PP
27667;3;293;7249;2592;8486;108;ES
27667;3;710;7021;6262;;107;PP
27668;2;4;8701;5701;5707;118;PP
27668;2;232;5835;7255;;118;PP
27668;2;1069;5722;7297;7270;120;PP
27668;2;1093;7255;7055;2937;118;PP
27669;1;3;7026;5645;5507;114;ES
27669;1;33;8708;5490;;119;ES
27669;1;289;9933;8627;9936;114;ES
27669;1;686;7647;5672;5680;119;PP
27669;1;913;7647;7196;10060;119;ES
27669;2;289;7196;7647;5490;119;ES
27669;2;678;8460;5567;7758;112;ES
27669;2;990;7647;5680;7285;119;PP
27669;3;832;7285;8570;10060;119;ES
27669;3;1114;8708;5490;7237;119;ES
27670;1;758;8688;5836;5461;113;ES
27670;2;83;5639;5564;6216;121;PP
27670;3;184;5631;5766;5639;121;PP
27670;3;529;5766;5639;5564;121;PP
27670;3;1196;6260;5777;;121;ES, ENG
27671;1;760;2959;10037;;106;PP
27671;1;968;2959;10037;7118;106;PP
27671;2;197;5602;8710;8609;109;ES
27671;2;238;10116;5526;10121;106;ES
27671;2;455;5602;8609;;109;PP
27671;3;84;6284;7227;5497;109;ES
27671;3;216;6284;6318;7122;109;ES
27671;3;314;10116;7118;5619;106;PP
27672;1;139;5526;7118;8465;106;PP
27672;1;452;8663;5761;5684;111;ES
27672;1;486;8568;7294;5761;110;ES
27672;1;573;8465;2959;7118;106;PP
27672;2;389;7071;7087;7210;110;ES
27672;2;994;5684;5761;;110;ES
27672;3;116;2959;5526;7118;106;PP
27672;3;870;10139;8663;7071;110;ES
27672;3;936;8465;5526;10121;106;ES
27673;1;20;6200;5797;7719;117;ES
27673;1;91;6200;7719;;117;ES
27673;1;625;7239;5430;5744;115;ES
27673;1;968;7239;6226;5744;115;ES
27673;2;38;6200;5797;5778;117;SH
27673;2;283;5744;8684;7061;115;ES
27673;2;493;5657;5787;;115;PP
27673;2;905;7746;8475;7780;117;ES
27673;2;1176;7245;5787;5657;115;ES
27673;3;448;2934;7082;6200;117;PP
27673;3;702;7218;5634;7296;115;ES
27673;3;827;5787;5634;5657;115;ES
27673;3;1198;5430;5657;;115;SH, ENG
27674;1;211;6281;2592;7293;108;SH
27674;1;241;7704;5523;6322;112;PP
27674;1;292;7249;2592;7213;108;SH
27674;1;345;7704;7674;7705;112;PP
27674;3;78;5582;7708;;112;PP
27674;3;731;7674;6322;5523;112;PP
27674;3;944;5737;7249;2592;108;PP
27674;3;1057;7249;6281;;108;PP
27674;OT1;100;5737;2592;7249;108;ES
27675;1;243;7055;2937;7255;118;PP
27675;1;878;5835;7055;2937;118;PP
27675;2;836;6213;7691;5545;105;ES
27675;3;58;7079;7660;;105;PP
27675;3;629;7055;5679;7255;118;ES
27675;3;671;5679;7073;7055;118;ES
27675;3;745;7105;5707;7073;118;ES
27676;1;651;8582;7672;5576;108;PP
27676;1;1013;7676;5459;8599;116;ES
27676;2;302;8531;7676;8599;116;ES
27676;2;445;7672;7278;5576;116;ES
27676;2;598;8708;7158;5490;119;ES
27676;2;909;5850;8531;;116;SH
27676;3;74;5490;7237;;119;PP
27676;3;87;5850;8492;7676;116;ES
27676;3;425;5680;6267;7758;119;ES
27676;3;1134;5680;6267;5672;119;PP
27677;1;26;7249;6280;2592;108;ES
27677;1;1006;7046;8486;9173;108;ES
27677;2;241;5737;7249;;108;PP
27677;2;1084;2948;5594;7144;111;PP
27677;2;1108;7016;6280;5737;108;PP
27678;1;85;7230;7766;7085;106;ES
27678;1;588;10062;10121;;106;ES
27678;1;676;7766;9941;2959;112;ES
27678;3;1100;5523;7268;;112;ES
27679;1;796;9132;7299;7782;111;ES
27679;1;820;5645;5831;;114;ES
27679;1;1016;8698;6237;7047;111;ES
27679;3;797;7047;8698;2948;111;PP
27679;3;955;10167;5806;6309;114;ES
27680;1;163;7278;5773;5576;116;ES
27680;1;722;8531;5459;6251;116;PP
27680;1;909;5627;5744;5634;115;ES
27680;2;36;7296;7069;5646;115;PP
27680;2;372;7245;5657;7261;115;PP
27680;2;1047;7296;7069;;115;ES
27680;3;452;7261;7245;;115;ES
27680;3;769;7296;7208;;115;ES
27680;3;1002;7069;7296;5646;115;PP
27680;3;1042;5657;7261;5634;115;PP
27681;1;765;7079;10094;7064;105;ES
27681;1;885;5722;5788;8571;120;ES
27681;3;145;8727;7691;;105;ES
27682;1;48;5602;6318;5494;109;ES
27682;1;806;6314;7227;7122;109;SH
27682;1;1001;8499;5711;7679;107;ES
27682;2;451;10159;5602;5494;109;ES
27682;2;494;9175;9216;9083;107;ES
27682;2;520;9175;9216;;107;ES
27682;3;108;10146;7122;5494;109;ES
27682;3;250;5825;7021;8471;107;ES
27683;1;148;7158;8708;5672;119;ES
27683;1;440;2963;8661;7772;104;ES
27683;1;512;7647;7285;7196;119;ES
27683;1;553;6267;7158;7220;119;PP
27683;1;731;7771;8708;5672;119;ES
27683;2;233;7237;7126;5672;119;ES
27683;3;102;5649;7108;7772;104;PP
27683;3;222;7126;5672;7237;119;ES
27683;3;449;5814;2963;6257;107;ES
27683;3;707;5680;7758;6267;119;ES
27683;3;725;7758;9908;6267;119;ES
27683;3;887;7220;6267;7758;119;ES
27683;3;1075;5560;6257;7020;104;PP
27684;1;832;5800;5461;;113;PP
27684;2;38;5739;5484;7113;113;ES
27684;2;106;5800;5836;6249;113;ES
27684;2;661;5461;5800;5559;113;PP
27684;2;1117;5564;9142;;121;ES
27684;3;122;6265;6216;5564;121;ES
27684;3;763;5461;5800;5559;113;ES
27684;3;1168;7743;7097;;121;ES
27685;1;89;8571;7686;7138;120;PP
27685;1;538;7055;7255;5707;118;PP
27685;1;926;2937;7055;5835;118;ES
27685;1;956;5788;8730;;120;ES
27685;2;151;5722;7270;2946;120;PP
27685;2;216;5420;8701;;118;ES
27685;2;454;2946;7138;5722;120;ES
27685;3;290;5681;7270;7247;120;PP
27685;3;421;7080;5722;2958;120;SH
27685;3;425;7255;5448;7055;118;PP
27685;3;1194;6305;2958;2946;120;ES, ENG
27686;1;296;5684;8663;;110;SH
27686;1;992;5684;5658;7049;110;PP
27686;2;388;5761;5684;7049;110;ES
27686;2;1087;5546;7268;7674;112;ES
27686;3;29;7742;7294;;110;ES
27687;1;827;2959;7243;7118;106;ES
27687;2;74;7731;5497;;109;PP
27687;2;721;7085;9127;7243;106;ES
27687;2;883;6235;6318;5602;109;PP
27687;OT1;35;2959;8494;;106;ES
27688;1;250;7016;6281;8635;108;ES
27688;1;1039;6280;6281;7293;108;ES
27688;1;1148;5825;6262;;107;PP
27688;2;283;7249;2592;;108;PP
27688;3;386;6280;7249;2592;108;ES
27688;3;1008;7249;6281;7213;108;ES
27688;3;1089;8499;5555;7257;107;ES
27689;1;77;6200;2934;10085;117;PP
27689;1;366;7108;8646;6257;104;ES
27689;2;375;2956;5560;5549;104;ES
27689;2;624;5510;7108;2963;104;ES
27689;2;670;7125;8615;5778;117;ES
27689;2;728;2963;6257;5485;104;ES
27689;2;888;5549;5560;;104;PP
27689;2;1191;5778;7780;7125;117;ES
27689;3;132;10085;2934;7719;117;ES
27689;3;635;8475;5778;;117;PP
27690;1;264;5812;5761;5684;110;PP
27690;1;770;7071;5684;5812;110;ES
27690;2;330;9216;7257;5552;107;ES
27690;3;90;6252;7257;7260;107;ES
27690;3;546;5684;5658;5761;110;PP
27691;1;123;7776;9906;5673;111;ES
27691;1;347;7113;5740;5693;113;PP
27691;1;409;7113;5739;7066;113;ES
27691;2;237;7047;2948;;111;ES
27691;2;280;5461;5559;5836;113;ES
27691;2;671;7047;2953;2948;111;ES
27691;2;785;5594;7047;2948;111;ES
27691;2;1019;5740;7113;5693;113;ES
27691;2;1160;7066;5559;5739;113;ES
27691;3;465;7100;5688;5558;113;ES
27691;3;842;5559;7747;7741;113;ES
27692;1;38;7079;5754;;105;ES
27692;1;200;8727;7064;8641;105;ES
27692;1;453;5770;6213;5754;105;ES
27692;1;1015;7064;5587;7079;105;ES
27692;2;268;5587;8641;6221;105;PP
27693;1;223;5646;7245;5787;115;ES
27693;1;428;5567;7758;7220;119;ES
27693;2;513;7069;5646;;115;PP
27693;2;966;5657;7261;;115;ES
27693;3;759;7220;5680;7758;119;PP
27693;3;1199;5787;6226;;115;ES, ENG
27694;1;418;5576;9217;5773;116;ES
27694;1;731;5459;7676;8531;116;ES
27694;1;1193;5485;7108;6257;104;ES
27694;2;966;7108;2963;2956;104;PP
27694;2;1156;7074;5576;8531;116;ES
27694;3;766;5442;5510;;104;ES
27695;2;197;5645;8741;5806;114;ES
27695;2;350;8732;9142;5777;121;ES
27695;2;493;5645;6309;;114;ES
27695;2;694;8653;5795;;114;ES
27695;2;1195;7732;5564;8473;121;ES
27696;1;49;5722;7297;7247;120;PP
27696;1;777;2958;7270;;120;ES
27696;1;971;5459;5576;7278;116;PP
27696;1;1028;7297;2946;2958;120;ES
27696;2;234;8571;7080;2958;120;ES
27696;2;267;5722;8730;2958;120;ES
27696;2;436;7278;7074;5459;116;ES
27696;2;847;7247;7270;2958;120;ES
27696;2;1089;2946;7297;;120;PP
27696;3;380;7138;2946;7696;120;ES
27696;3;462;7686;7270;;120;ES
27696;3;652;5788;8571;5722;120;ES
27697;1;164;7249;7016;9949;108;ES
27697;1;191;5795;10167;5831;114;ES
27697;1;443;5851;7026;5507;110;ES
27697;1;732;7249;7097;;108;ES
27697;1;808;2592;7097;7249;108;PP
27697;1;922;5645;3861;5507;114;PP
27697;2;352;2592;7097;7249;108;ES
27697;3;824;6280;6276;9959;108;PP
27697;3;985;2592;7249;7097;108;PP
27698;1;755;5564;5631;;121;PP
27698;1;932;5602;6318;5494;109;PP
27698;1;1019;5639;5777;9142;121;ES
27698;1;1097;5695;7731;;109;ES
27698;1;1180;5564;5631;5639;121;PP
27698;2;391;5494;5602;;109;ES
27698;3;554;6228;5777;;121;ES
27699;1;189;5800;5559;;113;ES
27699;1;710;5559;5461;5558;113;PP
27699;1;734;5523;7674;;112;PP
27699;2;763;5523;7704;;112;ES
27699;3;124;5800;5461;8688;113;PP
27699;3;318;8688;7113;;113;ES
27700;1;27;2958;7247;;120;ES
27700;1;179;7270;7247;2946;120;ES
27700;1;374;5788;5722;8571;120;PP
27700;2;14;6200;5447;;117;ES
27700;2;186;7247;;;120;PP
27700;2;369;2958;7270;2946;120;PP
27700;2;394;7692;5681;7138;120;ES
27700;2;438;7136;7722;;117;ES
27700;2;843;7297;5722;7686;120;ES
27700;2;1139;8571;5722;7686;120;ES
27700;3;857;5778;7125;10085;117;ES
27701;1;76;8669;8568;;110;ES
27701;1;887;2948;8585;5594;111;ES
27701;2;586;5761;5684;7054;110;ES
27701;2;679;7047;5594;2948;111;ES
27702;1;486;5631;5777;;121;ES
27702;1;1190;7260;8499;7257;107;ES
27702;2;596;8498;2941;6216;121;ES
27702;2;877;7257;8499;5753;107;ES
27702;2;931;5564;5639;8486;121;ES
27702;3;89;5639;9142;5564;121;PP
27702;3;334;5555;6324;6252;107;PP
27702;3;408;5639;5564;5631;121;PP
27702;3;744;5564;5639;;121;PP
27702;3;835;7213;7732;2941;121;ES
27703;1;77;6267;5616;5680;119;ES
27703;1;880;7073;5448;;118;ES
27703;1;1047;5420;8701;7073;118;ES
27703;2;734;8708;7237;;119;ES
27703;3;1152;7255;7055;5835;118;PP
27704;1;62;5673;7144;;111;ES
27704;1;710;6237;5609;;111;ES
27704;1;1042;2948;8698;7047;111;PP
27704;1;1148;7704;5523;6322;112;ES
27704;2;256;2948;5594;7047;111;ES
27704;2;581;5582;7705;7708;112;ES
27704;3;938;2948;7144;8698;111;PP
27705;1;690;2959;5526;;106;PP
27705;1;1191;9175;7257;5555;107;ES
27705;2;35;7085;8465;5619;106;ES
27705;2;97;7238;2959;;106;ES
27705;2;240;7118;7766;7085;106;ES
27705;2;406;7118;5619;10121;106;ES
27705;2;523;7260;5825;;107;PP
27705;2;719;5526;2959;8596;106;ES
27705;2;797;7679;8499;5711;107;ES
27705;2;882;5552;6324;;107;ES
27705;2;1004;7679;6252;8499;107;ES
27705;3;140;5619;8465;7118;106;ES
27705;3;236;7118;8465;5526;106;PP
27705;3;343;5526;2959;8465;106;PP
27705;3;637;6252;8499;5711;107;ES
27705;3;809;8494;7042;5526;106;ES
27706;1;400;5777;7213;7644;121;ES
27706;1;710;7071;8663;5697;110;ES
27706;1;775;5697;7087;;110;ES
27706;3;42;6216;6265;;121;PP
27707;1;62;7171;6236;10010;116;ES
27707;1;124;7125;5447;10085;117;ES
27707;1;355;7278;7074;5576;116;PP
27707;1;776;5773;7278;5576;116;ES
27707;1;960;5773;5576;7074;116;ES
27707;1;1138;8531;5459;7074;116;PP
27707;2;439;10085;5778;2934;117;PP
27707;2;708;5850;7278;;116;ES
27707;2;1002;7278;5576;;116;ES
27707;3;31;2934;5797;;117;SH
27707;3;110;5778;7136;;117;SH
27707;3;583;7676;5773;;116;ES
27707;3;889;5778;7125;7657;117;ES
27707;3;1084;7171;8492;7074;116;ES
27708;1;40;7261;5787;7245;115;ES
27708;1;162;7073;5707;6219;118;PP
27708;1;449;7261;5657;;115;PP
27708;2;80;5707;7105;8701;118;ES
27708;2;232;5787;7245;7261;115;ES
27708;2;486;2937;5599;5636;118;ES
