Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
26803;6751;67;100;30;0;30;1.000;3600000;0
26803;8395;65;0;0;0;0;.00nan;0;0
26803;9579;67;0;0;0;0;.00nan;0;0
26804;3837;75;0;0;0;0;.00nan;0;0
26804;5348;75;75;38;3;35;.921;3600000;0
26804;6945;71;0;0;0;0;.00nan;0;0
26804;8361;71;100;32;0;32;1.000;3600000;0
26805;6197;74;64;27;2;25;.926;3600000;0
26805;6945;71;0;0;0;0;.00nan;0;0
26805;7528;74;0;0;0;0;.00nan;0;0
26805;8361;71;89;54;3;51;.944;3600000;0
26806;6825;72;0;0;0;0;.00nan;0;0
26806;7575;81;96;40;2;38;.950;3600000;0
26806;8206;81;0;0;0;0;.00nan;0;0
26806;9850;65;43;18;3;15;.833;3574000;0
26807;5054;72;0;0;0;0;.00nan;0;0
26807;6077;65;57;31;3;28;.903;3568000;0
26807;8147;72;68;27;2;25;.926;3600000;0
26807;8395;65;0;0;0;0;.00nan;0;0
26808;4942;63;48;26;4;22;.846;3600000;0
26808;6751;67;46;38;6;32;.842;2970000;0
26808;8927;63;0;0;0;0;.00nan;0;0
26808;9579;67;53;5;0;5;1.000;567000;0
26809;5183;69;0;0;0;0;.00nan;0;0
26809;5372;69;40;31;5;26;.839;3600000;0
26809;6799;73;54;15;2;13;.867;3600000;0
26809;7484;73;0;0;0;0;.00nan;0;0
26810;3837;75;75;23;1;22;.957;3600000;0
26810;5107;77;0;0;0;0;.00nan;0;0
26810;5348;75;0;0;0;0;.00nan;0;0
26810;6865;77;61;26;3;23;.885;3557000;0
26811;5088;78;74;31;3;28;.903;3573000;0
26811;6840;82;87;40;2;38;.950;3600000;0
26811;6916;78;0;0;0;0;.00nan;0;0
26811;8403;73;0;0;0;0;.00nan;0;0
26812;5090;74;0;0;0;0;.00nan;0;0
26812;6701;76;65;23;2;21;.913;3600000;0
26812;6945;71;77;52;5;47;.904;3600000;0
26812;8361;71;0;0;0;0;.00nan;0;0
26813;6093;79;68;31;3;28;.903;3600000;0
26813;6735;79;0;0;0;0;.00nan;0;0
26813;6825;72;56;36;5;31;.861;3528000;0
26813;9850;65;0;0;0;0;.00nan;0;0
26814;6087;80;0;0;0;0;.00nan;0;0
26814;7575;81;0;0;0;0;.00nan;0;0
26814;8206;81;100;37;0;37;1.000;3600000;0
26814;8300;80;65;31;3;28;.903;3600000;0
26815;4919;70;0;0;0;0;.00nan;0;0
26815;5257;70;65;34;4;30;.882;3548000;0
26815;6664;66;57;28;3;25;.893;3600000;0
26815;9669;72;0;0;0;0;.00nan;0;0
26816;6077;65;0;0;0;0;.00nan;0;0
26816;6751;67;0;0;0;0;.00nan;0;0
26816;8395;65;91;41;2;39;.951;3533000;0
26816;9579;67;85;21;0;21;1.000;3600000;0
26817;5154;83;77;38;3;35;.921;3867000;0
26817;6825;72;0;0;0;0;.00nan;0;0
26817;8364;83;0;0;0;0;.00nan;0;0
26817;9850;65;74;37;3;34;.919;3900000;0
26818;4942;63;0;0;0;0;.00nan;0;0
26818;5183;69;49;32;5;27;.844;3575000;0
26818;5372;69;0;0;0;0;.00nan;0;0
26818;8927;63;59;26;3;23;.885;3600000;0
26819;3837;75;0;0;0;0;.00nan;0;0
26819;5348;75;55;43;6;37;.860;3600000;0
26819;6197;74;61;19;2;17;.895;3600000;0
26819;7528;74;0;0;0;0;.00nan;0;0
26820;5088;78;32;5;2;3;.600;483000;0
26820;6840;82;0;0;0;0;.00nan;0;0
26820;6916;78;40;35;6;29;.829;3117000;0
26820;8403;73;44;27;4;23;.852;3600000;0
26821;5107;77;89;18;0;18;1.000;3600000;0
26821;6865;77;0;0;0;0;.00nan;0;0
26821;6945;71;0;0;0;0;.00nan;0;0
26821;8361;71;48;25;4;21;.840;3600000;0
26822;6087;80;56;37;6;31;.838;3600000;0
26822;6093;79;0;0;0;0;.00nan;0;0
26822;6735;79;82;28;1;27;.964;3600000;0
26822;8300;80;0;0;0;0;.00nan;0;0
26823;4940;62;90;55;2;53;.964;3600000;0
26823;7501;62;0;0;0;0;.00nan;0;0
26823;7575;81;0;0;0;0;.00nan;0;0
26823;8206;81;65;33;3;30;.909;3600000;0
26824;5054;72;80;43;3;40;.930;3600000;0
26824;6720;68;0;0;0;0;.00nan;0;0
26824;8147;72;0;0;0;0;.00nan;0;0
26824;8179;68;34;19;4;15;.789;3544000;0
26825;5090;74;67;9;0;9;1.000;1576000;0
26825;5107;77;50;31;5;26;.839;3600000;0
26825;6701;76;21;20;6;14;.700;2024000;0
26825;6865;77;0;0;0;0;.00nan;0;0
26826;4919;70;66;28;3;25;.893;3900000;0
26826;5257;70;0;0;0;0;.00nan;0;0
26826;6664;66;0;0;0;0;.00nan;0;0
26826;9669;72;65;31;3;28;.903;3900000;0
26827;5183;69;0;0;0;0;.00nan;0;0
26827;5372;69;49;35;5;30;.857;3600000;0
26827;6751;67;0;0;0;0;.00nan;0;0
26827;9579;67;77;31;2;29;.935;3600000;0
26828;5088;78;47;25;4;21;.840;3900000;0
26828;6916;78;0;0;0;0;.00nan;0;0
26828;6945;71;68;40;4;36;.900;3900000;0
26828;8361;71;0;0;0;0;.00nan;0;0
26829;4940;62;40;17;3;14;.824;3600000;0
26829;6093;79;0;0;0;0;.00nan;0;0
26829;6735;79;63;44;6;38;.864;3600000;0
26829;7501;62;0;0;0;0;.00nan;0;0
26830;6087;80;0;0;0;0;.00nan;0;0
26830;6825;72;80;43;3;40;.930;3563000;0
26830;8300;80;72;19;1;18;.947;3600000;0
26830;9850;65;0;0;0;0;.00nan;0;0
26831;4940;62;0;0;0;0;.00nan;0;0
26831;5154;83;59;8;0;8;1.000;883000;0
26831;7501;62;91;16;0;16;1.000;3600000;0
26831;8364;83;41;35;6;29;.829;2717000;0
26832;5088;78;53;3;0;3;1.000;432000;0
26832;6197;74;87;15;0;15;1.000;3600000;0
26832;6916;78;64;52;6;46;.885;3168000;0
26832;7528;74;0;0;0;0;.00nan;0;0
26833;6825;72;0;0;0;0;.00nan;0;0
26833;6840;82;68;28;2;26;.929;3900000;0
26833;8403;73;0;0;0;0;.00nan;0;0
26833;9850;65;85;42;2;40;.952;3870000;0
26834;6751;67;71;30;3;27;.900;3600000;0
26834;6825;72;98;38;0;38;1.000;2696000;0
26834;9579;67;0;0;0;0;.00nan;0;0
26834;9850;65;31;17;4;13;.765;870000;0
26835;5054;72;0;0;0;0;.00nan;0;0
26835;6077;65;59;25;3;22;.880;3673000;0
26835;8395;65;0;0;0;0;.00nan;0;0
26835;9669;72;75;36;4;32;.889;3673000;0
26836;5183;69;0;0;0;0;.00nan;0;0
26836;5372;69;80;27;1;26;.963;3600000;0
26836;6093;79;72;40;4;36;.900;3600000;0
26836;6735;79;0;0;0;0;.00nan;0;0
26837;4919;70;54;28;4;24;.857;3571000;0
26837;5257;70;0;0;0;0;.00nan;0;0
26837;6664;66;79;32;2;30;.938;3600000;0
26837;9775;64;0;0;0;0;.00nan;0;0
26838;6720;68;76;47;4;43;.915;3600000;0
26838;6799;73;100;19;0;19;1.000;3600000;0
26838;7484;73;0;0;0;0;.00nan;0;0
26838;8179;68;0;0;0;0;.00nan;0;0
26839;5154;83;50;15;2;13;.867;1401000;0
26839;6840;82;0;0;0;0;.00nan;0;0
26839;8364;83;21;25;6;19;.760;2199000;0
26839;8403;73;57;32;4;28;.875;3600000;0
26840;4940;62;0;0;0;0;.00nan;0;0
26840;6087;80;24;12;4;8;.667;917000;0
26840;7501;62;60;31;4;27;.871;3600000;0
26840;8300;80;76;37;2;35;.946;2683000;0
26841;3837;75;81;35;2;33;.943;3600000;0
26841;5090;74;0;0;0;0;.00nan;0;0
26841;5348;75;0;0;0;0;.00nan;0;0
26841;6701;76;37;35;6;29;.829;3600000;0
26842;5107;77;0;0;0;0;.00nan;0;0
26842;6865;77;59;33;4;29;.879;3900000;0
26842;7575;81;0;0;0;0;.00nan;0;0
26842;8206;81;53;30;4;26;.867;3900000;0
26843;6720;68;0;0;0;0;.00nan;0;0
26843;6751;67;0;0;0;0;.00nan;0;0
26843;8179;68;61;39;5;34;.872;3600000;0
26843;9579;67;99;25;0;25;1.000;3600000;0
26844;6825;72;0;0;0;0;.00nan;0;0
26844;6945;71;0;0;0;0;.00nan;0;0
26844;8361;71;70;22;1;21;.955;3600000;0
26844;9850;65;54;35;5;30;.857;3600000;0
26845;6093;79;21;45;9;36;.800;3352000;0
26845;6735;79;25;7;3;4;.571;248000;0
26845;6799;73;55;15;2;13;.867;3600000;0
26845;7484;73;0;0;0;0;.00nan;0;0
26846;4940;62;60;34;4;30;.882;3600000;0
26846;6840;82;64;45;5;40;.889;3566000;0
26846;7501;62;0;0;0;0;.00nan;0;0
26846;8403;73;0;0;0;0;.00nan;0;0
26847;5088;78;59;35;4;31;.886;3600000;0
26847;6087;80;17;23;6;17;.739;2754000;0
26847;6916;78;0;0;0;0;.00nan;0;0
26847;8300;80;47;7;1;6;.857;846000;0
26848;3837;75;0;0;0;0;.00nan;0;0
26848;5090;74;24;19;5;14;.737;2304000;0
26848;5348;75;84;34;2;32;.941;3600000;0
26848;6701;76;59;10;0;10;1.000;1296000;0
26849;4942;63;46;14;2;12;.857;3600000;0
26849;5054;72;47;43;6;37;.860;3600000;0
26849;8927;63;0;0;0;0;.00nan;0;0
26849;9669;72;0;0;0;0;.00nan;0;0
26850;4919;70;0;0;0;0;.00nan;0;0
26850;5257;70;77;34;2;32;.941;3541000;0
26850;6077;65;86;26;1;25;.962;3600000;0
26850;8395;65;0;0;0;0;.00nan;0;0
26851;5088;78;0;0;0;0;.00nan;0;0
26851;5107;77;56;19;2;17;.895;3600000;0
26851;6865;77;0;0;0;0;.00nan;0;0
26851;6916;78;79;39;3;36;.923;3569000;0
26852;5054;72;0;0;0;0;.00nan;0;0
26852;6093;79;28;26;5;21;.808;3023000;0
26852;6735;79;43;5;1;4;.800;555000;0
26852;9669;72;68;33;4;29;.879;3600000;0
26853;5090;74;60;10;0;10;1.000;780000;0
26853;6197;74;40;18;4;14;.778;3600000;0
26853;6701;76;41;39;6;33;.846;2820000;0
26853;7528;74;0;0;0;0;.00nan;0;0
26854;6664;66;38;29;5;24;.828;3569000;0
26854;6751;67;0;0;0;0;.00nan;0;0
26854;9579;67;81;44;3;41;.932;3600000;0
26854;9775;64;0;0;0;0;.00nan;0;0
26855;6197;74;0;0;0;0;.00nan;0;0
26855;6701;76;0;0;0;0;.00nan;0;0
26855;7528;74;49;21;3;18;.857;3583000;0
26855;9564;76;79;32;2;30;.938;3600000;0
26856;6825;72;37;25;5;20;.800;3545000;0
26856;6945;71;0;0;0;0;.00nan;0;0
26856;8361;71;70;40;4;36;.900;3600000;0
26856;9850;65;0;0;0;0;.00nan;0;0
26857;6664;66;0;0;0;0;.00nan;0;0
26857;6751;67;43;28;5;23;.821;3583000;0
26857;9579;67;0;0;0;0;.00nan;0;0
26857;9775;64;66;36;3;33;.917;3600000;0
26858;5183;69;32;33;6;27;.818;2970000;0
26858;5372;69;55;5;0;5;1.000;597000;0
26858;6077;65;58;39;4;35;.897;3600000;0
26858;8395;65;0;0;0;0;.00nan;0;0
26859;4940;62;83;48;3;45;.938;3600000;0
26859;4942;63;41;9;2;7;.778;1328000;0
26859;7501;62;0;0;0;0;.00nan;0;0
26859;8927;63;44;18;3;15;.833;2231000;0
26860;4919;70;0;0;0;0;.00nan;0;0
26860;5257;70;78;52;5;47;.904;3600000;0
26860;6799;73;71;22;2;20;.909;3600000;0
26860;7484;73;0;0;0;0;.00nan;0;0
26861;5088;78;78;38;2;36;.947;3600000;0
26861;6197;74;73;19;1;18;.947;3600000;0
26861;6916;78;0;0;0;0;.00nan;0;0
26861;7528;74;0;0;0;0;.00nan;0;0
26862;6087;80;62;16;1;15;.938;3600000;0
26862;6093;79;44;34;5;29;.853;3600000;0
26862;6735;79;0;0;0;0;.00nan;0;0
26862;8300;80;0;0;0;0;.00nan;0;0
26863;5154;83;50;32;5;27;.844;2303000;0
26863;7575;81;71;33;2;31;.939;3600000;0
26863;8206;81;0;0;0;0;.00nan;0;0
26863;8364;83;61;18;1;17;.944;1297000;0
26864;6751;67;0;0;0;0;.00nan;0;0
26864;6825;72;0;0;0;0;.00nan;0;0
26864;9579;67;72;30;2;28;.933;3513000;0
26864;9850;65;100;35;0;35;1.000;3600000;0
26865;6664;66;45;26;4;22;.846;3600000;0
26865;6945;71;36;32;6;26;.813;3566000;0
26865;8361;71;0;0;0;0;.00nan;0;0
26865;9775;64;0;0;0;0;.00nan;0;0
26866;4919;70;55;28;4;24;.857;3600000;0
26866;5054;72;69;26;2;24;.923;3042000;0
26866;5257;70;0;0;0;0;.00nan;0;0
26866;9669;72;25;7;3;4;.571;502000;0
26867;4940;62;0;0;0;0;.00nan;0;0
26867;6077;65;0;0;0;0;.00nan;0;0
26867;7501;62;63;35;4;31;.886;3521000;0
26867;8395;65;59;22;2;20;.909;3600000;0
26868;5154;83;11;39;8;31;.795;3600000;0
26868;6093;79;78;30;2;28;.933;3087000;0
26868;6735;79;27;7;3;4;.571;513000;0
26868;8364;83;0;0;0;0;.00nan;0;0
26869;5088;78;0;0;0;0;.00nan;0;0
26869;6840;82;85;30;1;29;.967;3900000;0
26869;6916;78;75;27;1;26;.963;3900000;0
26869;8403;73;0;0;0;0;.00nan;0;0
26870;5107;77;83;28;1;27;.964;3900000;0
26870;6087;80;0;0;0;0;.00nan;0;0
26870;6865;77;0;0;0;0;.00nan;0;0
26870;8300;80;78;31;1;30;.968;3900000;0
26871;3837;75;28;8;3;5;.625;471000;0
26871;5348;75;59;24;2;22;.917;3129000;0
26871;7575;81;0;0;0;0;.00nan;0;0
26871;8206;81;72;29;3;26;.897;3600000;0
26872;6701;76;66;40;4;36;.900;3600000;0
26872;6720;68;79;20;1;19;.950;3600000;0
26872;8179;68;0;0;0;0;.00nan;0;0
26872;9564;76;0;0;0;0;.00nan;0;0
26873;5054;72;53;3;0;3;1.000;692000;0
26873;6799;73;0;0;0;0;.00nan;0;0
26873;7484;73;72;21;1;20;.952;3600000;0
26873;9669;72;52;45;6;39;.867;2908000;0
26874;5183;69;0;0;0;0;.00nan;0;0
26874;5372;69;100;35;0;35;1.000;3600000;0
26874;8927;63;48;0;0;0;.00nan;181000;0
26874;9673;63;21;29;6;23;.793;3419000;0
26875;5107;77;72;41;4;37;.902;3120000;0
26875;6720;68;0;0;0;0;.00nan;0;0
26875;6865;77;31;9;3;6;.667;480000;0
26875;8179;68;53;22;2;20;.909;3600000;0
26876;3837;75;77;34;3;31;.912;3600000;0
26876;5154;83;57;14;1;13;.929;1729000;0
26876;5348;75;0;0;0;0;.00nan;0;0
26876;8364;83;20;18;6;12;.667;1871000;0
26877;6840;82;18;15;5;10;.667;1605000;0
26877;7575;81;47;31;4;27;.871;3600000;0
26877;8206;81;0;0;0;0;.00nan;0;0
26877;8403;73;35;28;5;23;.821;1995000;0
26878;5183;69;0;0;0;0;.00nan;0;0
26878;5372;69;84;39;2;37;.949;3552000;0
26878;6825;72;0;0;0;0;.00nan;0;0
26878;9850;65;68;22;1;21;.955;3600000;0
26879;4940;62;73;43;4;39;.907;3600000;0
26879;6799;73;30;24;5;19;.792;3558000;0
26879;7484;73;0;0;0;0;.00nan;0;0
26879;7501;62;0;0;0;0;.00nan;0;0
26880;5183;69;47;29;4;25;.862;3324000;0
26880;5372;69;57;6;0;6;1.000;576000;0
26880;6664;66;52;36;4;32;.889;3900000;0
26880;9775;64;0;0;0;0;.00nan;0;0
26881;4940;62;0;0;0;0;.00nan;0;0
26881;5054;72;97;54;2;52;.963;3543000;0
26881;7501;62;100;20;0;20;1.000;3600000;0
26881;9669;72;0;0;0;0;.00nan;0;0
26882;6751;67;49;12;2;10;.833;3600000;0
26882;6945;71;0;0;0;0;.00nan;0;0
26882;8361;71;60;42;5;37;.881;3600000;0
26882;9579;67;0;0;0;0;.00nan;0;0
26883;5088;78;83;27;2;25;.926;3900000;0
26883;6720;68;73;30;2;28;.933;3900000;0
26883;6916;78;0;0;0;0;.00nan;0;0
26883;8179;68;0;0;0;0;.00nan;0;0
26884;5090;74;18;20;6;14;.700;1218000;0
26884;6197;74;0;0;0;0;.00nan;0;0
26884;6701;76;35;29;6;23;.793;2382000;0
26884;7528;74;63;22;2;20;.909;3600000;0
26885;6077;65;29;16;4;12;.750;1959000;0
26885;6664;66;0;0;0;0;.00nan;0;0
26885;8395;65;18;22;6;16;.727;1641000;0
26885;9775;64;84;27;3;24;.889;3600000;0
26886;4940;62;53;16;2;14;.875;1567000;0
26886;6825;72;56;47;6;41;.872;3028000;0
26886;7501;62;9;18;6;12;.667;1986000;0
26886;9850;65;52;2;0;2;1.000;572000;0
26887;6945;71;0;0;0;0;.00nan;0;0
26887;8361;71;49;41;5;36;.878;3600000;0
26887;8927;63;0;0;0;0;.00nan;0;0
26887;9673;63;61;16;1;15;.938;3600000;0
26888;4919;70;0;0;0;0;.00nan;0;0
26888;5183;69;85;38;3;35;.921;3600000;0
26888;5257;70;28;19;4;15;.789;3544000;0
26888;5372;69;0;0;0;0;.00nan;0;0
26889;5054;72;0;0;0;0;.00nan;0;0
26889;6087;80;65;33;3;30;.909;3600000;0
26889;8300;80;0;0;0;0;.00nan;0;0
26889;9669;72;100;36;0;36;1.000;3600000;0
26890;6751;67;47;28;4;24;.857;3541000;0
26890;6799;73;0;0;0;0;.00nan;0;0
26890;7484;73;85;35;2;33;.943;3600000;0
26890;9579;67;0;0;0;0;.00nan;0;0
26891;5088;78;45;47;7;40;.851;3702000;0
26891;5090;74;0;0;0;0;.00nan;0;0
26891;6701;76;35;30;6;24;.800;3712000;0
26891;6916;78;0;0;0;0;.00nan;0;0
26892;6197;74;0;0;0;0;.00nan;0;0
26892;6720;68;0;0;0;0;.00nan;0;0
26892;7528;74;68;32;3;29;.906;3600000;0
26892;8179;68;89;25;0;25;1.000;3600000;0
26893;6840;82;0;0;0;0;.00nan;0;0
26893;7575;81;0;0;0;0;.00nan;0;0
26893;8206;81;68;42;4;38;.905;3600000;0
26893;8403;73;84;31;1;30;.968;3600000;0
26894;5107;77;72;30;3;27;.900;3600000;0
26894;5154;83;25;22;5;17;.773;3561000;0
26894;6865;77;0;0;0;0;.00nan;0;0
26894;8364;83;0;0;0;0;.00nan;0;0
26895;3837;75;53;3;0;3;1.000;223000;0
26895;5348;75;41;39;6;33;.846;3377000;0
26895;6093;79;0;0;0;0;.00nan;0;0
26895;6735;79;53;13;2;11;.846;3600000;0
26896;6077;65;0;0;0;0;.00nan;0;0
26896;6945;71;35;29;6;23;.793;3281000;0
26896;8361;71;58;8;0;8;1.000;319000;0
26896;8395;65;69;28;2;26;.929;3600000;0
26897;4940;62;78;12;0;12;1.000;3600000;0
26897;5183;69;0;0;0;0;.00nan;0;0
26897;5372;69;70;47;5;42;.894;3600000;0
26897;7501;62;0;0;0;0;.00nan;0;0
26898;4919;70;61;29;3;26;.897;3600000;0
26898;5257;70;0;0;0;0;.00nan;0;0
26898;6825;72;50;27;4;23;.852;3544000;0
26898;9850;65;0;0;0;0;.00nan;0;0
26899;6664;66;45;41;6;35;.854;3368000;0
26899;8927;63;82;42;4;38;.905;3600000;0
26899;9673;63;0;0;0;0;.00nan;0;0
26899;9775;64;49;2;0;2;1.000;149000;0
26900;6087;80;0;0;0;0;.00nan;0;0
26900;6751;67;0;0;0;0;.00nan;0;0
26900;8300;80;38;17;3;14;.824;3585000;0
26900;9579;67;76;35;2;33;.943;3600000;0
26901;5107;77;41;13;2;11;.846;1346000;0
26901;5154;83;0;0;0;0;.00nan;0;0
26901;6865;77;16;23;6;17;.739;2254000;0
26901;8364;83;69;34;3;31;.912;3600000;0
26902;5054;72;65;17;1;16;.941;1346000;0
26902;6799;73;46;21;3;18;.857;3600000;0
26902;7484;73;0;0;0;0;.00nan;0;0
26902;9669;72;35;38;6;32;.842;2254000;0
26903;6093;79;72;49;5;44;.898;3600000;0
26903;6735;79;0;0;0;0;.00nan;0;0
26903;7575;81;33;38;7;31;.816;3517000;0
26903;8206;81;50;0;0;0;.00nan;8000;0
26904;3837;75;83;43;3;40;.930;3900000;0
26904;5348;75;0;0;0;0;.00nan;0;0
26904;6720;68;0;0;0;0;.00nan;0;0
26904;8179;68;77;44;3;41;.932;3900000;0
26905;5088;78;50;1;0;1;1.000;627000;0
26905;5090;74;0;0;0;0;.00nan;0;0
26905;6701;76;77;28;2;26;.929;3600000;0
26905;6916;78;23;23;6;17;.739;2973000;0
26906;6197;74;84;32;2;30;.938;3900000;0
26906;6840;82;86;34;2;32;.941;3900000;0
26906;7528;74;0;0;0;0;.00nan;0;0
26906;8403;73;0;0;0;0;.00nan;0;0
26907;6664;66;60;35;4;31;.886;3900000;0
26907;6825;72;60;33;4;29;.879;3900000;0
26907;9775;64;0;0;0;0;.00nan;0;0
26907;9850;65;0;0;0;0;.00nan;0;0
26908;6087;80;67;33;3;30;.909;3600000;0
26908;6799;73;0;0;0;0;.00nan;0;0
26908;7484;73;97;26;0;26;1.000;3600000;0
26908;8300;80;0;0;0;0;.00nan;0;0
26909;3837;75;92;43;3;40;.930;3014000;0
26909;5348;75;36;16;3;13;.813;586000;0
26909;6197;74;0;0;0;0;.00nan;0;0
26909;7528;74;49;13;2;11;.846;3600000;0
26910;5183;69;0;0;0;0;.00nan;0;0
26910;5372;69;58;23;3;20;.870;3540000;0
26910;6720;68;85;32;2;30;.938;3600000;0
26910;8179;68;0;0;0;0;.00nan;0;0
26911;3837;75;56;39;5;34;.872;3571000;0
26911;5088;78;63;27;3;24;.889;3600000;0
26911;5348;75;0;0;0;0;.00nan;0;0
26911;6916;78;0;0;0;0;.00nan;0;0
26912;5154;83;24;26;6;20;.769;2816000;0
26912;6840;82;0;0;0;0;.00nan;0;0
26912;8364;83;40;2;1;1;.500;784000;0
26912;8403;73;63;27;2;25;.926;3600000;0
26913;5090;74;0;0;0;0;.00nan;0;0
26913;6701;76;58;32;3;29;.906;3552000;0
26913;6751;67;88;34;2;32;.941;3600000;0
26913;9579;67;0;0;0;0;.00nan;0;0
26914;4940;62;55;36;5;31;.861;3600000;0
26914;7501;62;0;0;0;0;.00nan;0;0
26914;8927;63;0;0;0;0;.00nan;0;0
26914;9673;63;91;29;1;28;.966;3600000;0
26915;4919;70;0;0;0;0;.00nan;0;0
26915;5054;72;87;42;3;39;.929;3600000;0
26915;5257;70;53;32;4;28;.875;3598000;0
26915;9669;72;0;0;0;0;.00nan;0;0
26916;6077;65;74;30;3;27;.900;3600000;0
26916;6945;71;53;12;1;11;.917;1041000;0
26916;8361;71;26;24;6;18;.750;2559000;0
26916;8395;65;0;0;0;0;.00nan;0;0
26917;5183;69;65;28;3;25;.893;3678000;0
26917;5372;69;0;0;0;0;.00nan;0;0
26917;6825;72;0;0;0;0;.00nan;0;0
26917;9850;65;62;39;4;35;.897;3678000;0
26918;5154;83;0;0;0;0;.00nan;0;0
26918;6093;79;0;0;0;0;.00nan;0;0
26918;6735;79;87;49;4;45;.918;3546000;0
26918;8364;83;50;20;3;17;.850;3600000;0
26919;6720;68;56;7;0;7;1.000;641000;0
26919;6799;73;0;0;0;0;.00nan;0;0
26919;7484;73;70;32;3;29;.906;3600000;0
26919;8179;68;47;42;6;36;.857;2959000;0
26920;5088;78;0;0;0;0;.00nan;0;0
26920;5107;77;76;36;3;33;.917;3600000;0
26920;6865;77;0;0;0;0;.00nan;0;0
26920;6916;78;51;30;5;25;.833;3542000;0
26921;3837;75;47;29;4;25;.862;1975000;0
26921;5348;75;22;24;6;18;.750;1625000;0
26921;6197;74;0;0;0;0;.00nan;0;0
26921;7528;74;60;16;2;14;.875;3600000;0
26922;6087;80;71;45;4;41;.911;3600000;0
26922;6840;82;73;21;1;20;.952;3600000;0
26922;8300;80;0;0;0;0;.00nan;0;0
26922;8403;73;0;0;0;0;.00nan;0;0
26923;6664;66;0;0;0;0;.00nan;0;0
26923;7575;81;0;0;0;0;.00nan;0;0
26923;8206;81;86;36;2;34;.944;3600000;0
26923;9775;64;42;27;4;23;.852;3540000;0
26924;4919;70;48;19;3;16;.842;3600000;0
26924;5257;70;0;0;0;0;.00nan;0;0
26924;6077;65;0;0;0;0;.00nan;0;0
26924;8395;65;100;30;0;30;1.000;3600000;0
26925;6799;73;87;40;3;37;.925;3600000;0
26925;6825;72;60;21;2;19;.905;3600000;0
26925;7484;73;0;0;0;0;.00nan;0;0
26925;9850;65;0;0;0;0;.00nan;0;0
26926;4940;62;0;0;0;0;.00nan;0;0
26926;5054;72;0;0;0;0;.00nan;0;0
26926;7501;62;50;15;2;13;.867;3600000;0
26926;9669;72;84;43;3;40;.930;3600000;0
26927;5107;77;0;0;0;0;.00nan;0;0
26927;6751;67;0;0;0;0;.00nan;0;0
26927;6865;77;57;33;4;29;.879;3544000;0
26927;9579;67;49;21;3;18;.857;3600000;0
26928;6840;82;0;0;0;0;.00nan;0;0
26928;7575;81;60;21;2;19;.905;3566000;0
26928;8206;81;0;0;0;0;.00nan;0;0
26928;8403;73;100;34;0;34;1.000;3600000;0
26929;5154;83;71;29;2;27;.931;3600000;0
26929;6664;66;60;29;3;26;.897;3563000;0
26929;8364;83;0;0;0;0;.00nan;0;0
26929;9775;64;0;0;0;0;.00nan;0;0
26930;6720;68;0;0;0;0;.00nan;0;0
26930;6825;72;36;22;4;18;.818;3547000;0
26930;8179;68;69;29;3;26;.897;3600000;0
26930;9850;65;0;0;0;0;.00nan;0;0
26931;5088;78;88;39;2;37;.949;3900000;0
26931;6799;73;0;0;0;0;.00nan;0;0
26931;6916;78;0;0;0;0;.00nan;0;0
26931;7484;73;50;16;2;14;.875;3900000;0
26932;6093;79;0;0;0;0;.00nan;0;0
26932;6664;66;0;0;0;0;.00nan;0;0
26932;6735;79;48;33;5;28;.848;3798000;0
26932;9775;64;42;37;6;31;.838;3798000;0
26933;5054;72;45;42;6;36;.857;3600000;0
26933;8927;63;71;20;1;19;.950;3600000;0
26933;9669;72;0;0;0;0;.00nan;0;0
26933;9673;63;0;0;0;0;.00nan;0;0
26934;6751;67;59;22;3;19;.864;3590000;0
26934;6945;71;0;0;0;0;.00nan;0;0
26934;8361;71;98;42;2;40;.952;3600000;0
26934;9579;67;0;0;0;0;.00nan;0;0
26935;4940;62;57;41;5;36;.878;3885000;0
26935;5183;69;0;0;0;0;.00nan;0;0
26935;5372;69;46;27;4;23;.852;3885000;0
26935;7501;62;0;0;0;0;.00nan;0;0
26936;3837;75;99;42;1;41;.976;3634000;0
26936;5348;75;0;0;0;0;.00nan;0;0
26936;6093;79;57;15;2;13;.867;3634000;0
26936;6735;79;0;0;0;0;.00nan;0;0
26937;5107;77;70;31;3;28;.903;3724000;0
26937;5154;83;0;0;0;0;.00nan;0;0
26937;6865;77;0;0;0;0;.00nan;0;0
26937;8364;83;66;36;4;32;.889;3724000;0
26938;5090;74;0;0;0;0;.00nan;0;0
26938;6197;74;0;0;0;0;.00nan;0;0
26938;6701;76;57;39;4;35;.897;3600000;0
26938;7528;74;100;34;0;34;1.000;3600000;0
26939;4919;70;0;0;0;0;.00nan;0;0
26939;5257;70;71;30;2;28;.933;3600000;0
26939;6840;82;0;0;0;0;.00nan;0;0
26939;8403;73;42;31;5;26;.839;3600000;0
26940;6945;71;0;0;0;0;.00nan;0;0
26940;8361;71;74;35;2;33;.943;3600000;0
26940;8927;63;0;0;0;0;.00nan;0;0
26940;9673;63;40;20;4;16;.800;3540000;0
26941;5054;72;51;30;5;25;.833;3590000;0
26941;6825;72;0;0;0;0;.00nan;0;0
26941;9669;72;0;0;0;0;.00nan;0;0
26941;9850;65;67;32;3;29;.906;3600000;0
26942;4940;62;0;0;0;0;.00nan;0;0
26942;6751;67;0;0;0;0;.00nan;0;0
