StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
2663;0;0;15;20;0;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;8;12;13;11;4;14;6;8;12;7;3;19;10;0;;11;10
2664;0;0;20;0;0;Offensive;Balanced;Passive;Balanced;Prefers Prospects;Conservative;Ruthless;12;16;8;11;5;7;10;5;16;11;9;4;16;16;0;;6;5
2665;0;0;20;0;0;Offensive;Physical;Balanced;Aggressive;Prefers Prospects;Balanced;Ruthless;9;5;14;13;9;9;15;8;17;8;3;15;14;5;0;;9;12
2666;0;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Ruthless;7;14;13;2;6;9;8;13;14;4;7;6;17;3;0;;1;1
2667;0;0;0;0;0;Standard;Balanced;Aggressive;Conservative;Balanced;Balanced;Loyal;6;13;15;7;7;8;2;15;3;3;4;6;9;13;0;;1;1
2668;0;0;20;0;0;Defensive;Balanced;Balanced;Aggressive;Prefers Prospects;Balanced;Ruthless;10;14;10;5;12;16;8;4;5;6;8;8;10;14;0;;11;4
2669;20;0;0;0;0;Standard;Non-physical;Very Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;5;13;13;13;14;6;13;6;4;6;5;7;8;11;0;;10;6
2670;0;0;20;0;0;Offensive;Balanced;Balanced;Very Conservative;Prefers Veterans;Innovative;Very Ruthless;13;14;18;16;3;6;8;1;17;13;3;12;9;4;0;;14;11
2671;20;0;0;0;0;Standard;Balanced;Balanced;Aggressive;Loves Veterans;Conservative;Loyal;14;8;8;7;1;8;4;3;10;12;6;4;6;2;0;;6;5
2672;0;0;0;19;0;Offensive;Non-physical;Passive;Aggressive;Prefers Prospects;Very Conservative;Balanced;4;7;11;7;9;5;11;3;8;4;8;14;18;3;0;;10;11
2673;20;0;0;0;0;Defensive;Balanced;Balanced;Balanced;Balanced;Conservative;Loyal;14;8;13;13;6;3;4;1;15;3;3;13;18;9;0;;5;13
2674;20;0;0;0;0;Standard;Non-physical;Balanced;Balanced;Balanced;Conservative;Ruthless;15;10;2;15;9;13;12;1;13;3;4;12;12;8;0;;3;3
2675;20;0;0;0;0;Offensive;Non-physical;Passive;Balanced;Balanced;Conservative;Loyal;9;6;15;14;4;15;3;8;6;12;5;12;10;2;0;;1;10
2676;0;0;0;0;0;Standard;Physical;Very Aggressive;Balanced;Balanced;Balanced;Balanced;12;7;3;15;6;5;10;7;7;4;9;7;10;11;0;;7;1
2677;0;0;20;0;0;Defensive;Balanced;Balanced;Conservative;Balanced;Innovative;Balanced;18;12;14;6;16;14;5;7;10;6;7;15;14;7;0;;9;9
2678;0;0;0;20;0;Defensive;Non-physical;Passive;Balanced;Balanced;Very Conservative;Balanced;10;14;1;1;13;9;14;9;9;6;10;8;5;2;0;;11;11
2679;0;0;20;0;0;Standard;Physical;Balanced;Aggressive;Prefers Veterans;Balanced;Loyal;10;18;12;9;17;13;12;4;7;13;3;3;19;7;0;;2;4
2680;0;0;0;20;0;Very Offensive;Balanced;Balanced;Aggressive;Prefers Veterans;Innovative;Loyal;7;2;5;8;3;13;11;6;12;2;6;15;4;13;0;;14;13
2681;0;0;0;16;0;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;10;10;1;3;5;5;9;13;7;2;4;5;12;0;;10;13
2682;0;0;0;20;0;Offensive;Balanced;Balanced;Aggressive;Balanced;Conservative;Balanced;13;4;10;8;7;5;9;3;14;9;9;10;14;7;0;;12;10
2683;0;0;0;20;0;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Conservative;Ruthless;15;12;10;12;10;5;14;1;8;6;3;9;12;13;0;;17;12
2684;0;0;0;0;0;Standard;Balanced;Aggressive;Conservative;Balanced;Innovative;Ruthless;13;3;16;9;4;7;3;8;6;6;6;13;14;4;0;;3;8
2685;0;0;0;20;0;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;14;8;4;11;3;6;7;7;11;5;17;11;15;0;;11;10
2686;0;0;0;18;0;Offensive;Non-physical;Balanced;Conservative;Prefers Veterans;Conservative;Ruthless;12;1;1;8;5;5;12;1;5;2;2;16;10;10;0;;13;11
2687;0;0;0;19;0;Offensive;Non-physical;Passive;Balanced;Prefers Prospects;Innovative;Ruthless;5;9;12;11;6;3;9;7;6;3;5;6;6;1;0;;12;13
2688;0;0;0;20;0;Defensive;Non-physical;Passive;Balanced;Balanced;Innovative;Loyal;2;15;3;11;7;9;6;9;17;0;5;6;8;1;0;;15;13
2689;0;0;0;14;0;Standard;Non-physical;Aggressive;Very Conservative;Balanced;Conservative;Balanced;13;3;1;9;5;11;1;3;3;7;9;12;9;10;0;;12;10
2690;0;0;0;0;0;Offensive;Balanced;Balanced;Very Aggressive;Loves Veterans;Balanced;Balanced;15;10;12;12;11;12;10;7;10;6;3;11;14;10;0;;3;1
2691;0;0;0;20;0;Offensive;Balanced;Passive;Balanced;Balanced;Very Conservative;Loyal;4;10;11;14;8;4;14;6;16;6;4;9;4;7;0;;10;15
2692;0;0;0;14;0;Offensive;Balanced;Passive;Balanced;Balanced;Conservative;Balanced;8;1;3;3;4;6;4;8;3;13;4;16;7;9;0;;13;14
2693;0;0;0;20;0;Standard;Balanced;Passive;Conservative;Prefers Prospects;Balanced;Balanced;14;15;12;5;3;2;7;7;10;0;4;15;14;2;0;;10;14
2694;0;0;0;20;0;Standard;Balanced;Passive;Aggressive;Loves Veterans;Balanced;Balanced;8;8;9;1;9;6;3;8;6;2;10;17;11;11;0;;18;10
2695;0;0;0;20;0;Defensive;Physical;Aggressive;Balanced;Prefers Prospects;Balanced;Loyal;13;6;3;4;8;1;3;8;13;9;4;10;17;4;0;;12;12
2696;0;0;0;0;0;Standard;Balanced;Very Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;12;13;11;13;10;14;3;5;6;4;7;3;7;16;0;;4;4
2697;0;0;20;0;0;Standard;Very Non-Physical;Aggressive;Balanced;Balanced;Conservative;Loyal;9;4;18;6;5;6;14;8;7;8;4;9;8;9;0;;8;5
2698;0;0;0;20;0;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Innovative;Ruthless;12;14;5;3;5;4;11;7;9;16;2;14;5;3;0;;10;16
2699;0;0;0;20;0;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Innovative;Balanced;5;10;11;6;10;15;12;1;6;19;6;11;8;10;0;;15;10
2700;0;0;0;0;0;Offensive;Non-physical;Very Aggressive;Very Conservative;Prefers Veterans;Innovative;Balanced;10;2;10;6;10;2;13;5;6;2;8;11;14;10;0;;3;2
2701;0;0;0;20;0;Standard;Non-physical;Passive;Balanced;Prefers Prospects;Balanced;Balanced;6;6;2;1;4;4;14;4;9;5;9;11;10;11;0;;11;14
2702;0;0;0;0;0;Offensive;Balanced;Balanced;Balanced;Balanced;Innovative;Very Ruthless;15;1;4;12;5;13;10;7;8;3;2;12;15;10;0;;2;3
2703;0;0;0;20;0;Offensive;Balanced;Passive;Balanced;Prefers Veterans;Conservative;Ruthless;11;5;4;11;3;7;1;1;7;3;10;7;12;7;0;;10;18
2704;0;0;0;14;0;Standard;Non-physical;Balanced;Very Conservative;Prefers Prospects;Balanced;Balanced;9;15;6;12;6;1;7;9;3;4;3;16;11;5;0;;17;11
2705;0;0;0;20;0;Standard;Physical;Balanced;Balanced;Prefers Prospects;Balanced;Balanced;4;2;6;8;9;10;9;2;10;16;4;17;15;13;0;;11;14
2706;0;0;0;14;0;Standard;Very Non-Physical;Aggressive;Conservative;Balanced;Balanced;Balanced;8;2;1;5;2;9;10;5;8;4;7;9;7;9;0;;13;10
2707;0;0;0;20;0;Offensive;Balanced;Balanced;Aggressive;Balanced;Innovative;Balanced;11;9;13;3;12;7;1;5;10;4;7;12;16;8;0;;12;13
2708;0;0;0;13;0;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Ruthless;11;15;3;4;9;4;1;6;6;7;1;6;15;4;0;;11;13
2709;0;0;20;0;0;Standard;Non-physical;Balanced;Balanced;Prefers Prospects;Conservative;Ruthless;18;6;11;6;8;14;17;8;14;12;3;3;15;12;0;;2;2
2710;0;0;0;16;0;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Ruthless;5;4;5;5;11;12;10;6;4;11;9;11;4;10;0;;13;11
2711;0;0;0;0;0;Defensive;Balanced;Very Passive;Aggressive;Prefers Prospects;Innovative;Loyal;8;1;8;8;6;5;8;5;9;7;9;7;8;6;0;;12;12
2712;0;0;0;0;0;Offensive;Non-physical;Passive;Conservative;Prefers Prospects;Conservative;Balanced;14;15;6;1;9;2;6;5;4;8;8;14;13;2;0;;10;11
2713;0;0;20;0;0;Standard;Non-physical;Balanced;Balanced;Loves Prospects;Balanced;Loyal;13;10;7;15;12;11;18;2;3;7;5;13;12;13;0;;1;9
2714;0;0;0;19;0;Defensive;Non-physical;Balanced;Balanced;Prefers Veterans;Conservative;Ruthless;4;9;15;1;7;6;6;4;17;10;6;15;7;15;0;;15;15
2715;0;0;0;0;0;Defensive;Balanced;Aggressive;Balanced;Balanced;Conservative;Ruthless;4;8;11;6;7;10;15;7;5;10;2;19;12;14;0;;10;10
2716;0;0;0;0;0;Offensive;Very Non-Physical;Aggressive;Balanced;Prefers Veterans;Conservative;Loyal;9;9;4;10;1;5;9;2;10;2;10;14;5;1;0;;15;10
2717;0;0;0;20;0;Standard;Balanced;Aggressive;Aggressive;Balanced;Balanced;Ruthless;2;2;8;4;2;10;8;1;16;15;6;10;10;9;0;;12;11
2718;0;0;0;0;0;Offensive;Balanced;Balanced;Balanced;Balanced;Conservative;Loyal;4;14;13;10;3;8;1;6;15;12;3;11;16;14;0;;10;12
2719;0;0;0;0;20;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Ruthless;0;0;0;0;0;0;0;3;0;0;5;0;0;0;15;;0;0
2720;0;0;0;20;0;Offensive;Physical;Passive;Aggressive;Balanced;Balanced;Loyal;7;6;7;4;14;7;10;8;12;14;6;12;12;3;0;;12;15
2721;0;0;0;20;0;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Ruthless;3;6;7;7;15;9;9;4;15;6;1;15;16;7;0;;13;10
2722;0;0;0;16;0;Defensive;Non-physical;Passive;Balanced;Balanced;Conservative;Balanced;4;9;2;4;4;8;7;8;9;6;3;7;7;8;0;;12;12
2723;0;0;0;0;0;Standard;Non-physical;Passive;Conservative;Prefers Veterans;Balanced;Balanced;10;10;6;7;3;11;5;9;13;7;5;19;12;8;0;;15;11
2724;0;0;0;0;0;Defensive;Balanced;Passive;Aggressive;Loves Veterans;Balanced;Loyal;13;8;15;5;10;10;8;2;11;9;8;14;18;4;0;;13;11
2725;0;0;0;2;0;Standard;Non-physical;Balanced;Balanced;Prefers Veterans;Innovative;Loyal;7;4;14;13;9;4;14;4;16;3;3;20;13;12;0;;13;16
2726;0;0;0;17;0;Offensive;Balanced;Passive;Balanced;Balanced;Balanced;Loyal;12;2;7;11;11;2;3;4;4;1;9;17;12;14;0;;13;10
2727;0;0;20;0;0;Offensive;Balanced;Balanced;Conservative;Balanced;Conservative;Very Ruthless;8;17;14;8;16;14;4;2;14;0;6;17;17;13;0;;12;11
2728;20;0;0;0;0;Offensive;Very Non-Physical;Balanced;Aggressive;Loves Veterans;Balanced;Balanced;2;11;11;6;15;13;13;4;3;9;4;5;10;9;0;;3;3
2729;0;0;0;16;0;Offensive;Balanced;Aggressive;Balanced;Balanced;Conservative;Loyal;12;2;5;13;5;6;4;8;12;12;8;20;11;4;0;;14;11
2730;20;0;0;0;0;Standard;Non-physical;Balanced;Very Conservative;Balanced;Innovative;Balanced;6;5;10;3;11;6;3;4;10;1;8;8;4;7;0;;14;12
2731;0;0;0;0;0;Defensive;Physical;Balanced;Aggressive;Balanced;Balanced;Balanced;3;9;6;10;12;12;1;1;6;3;9;3;6;5;0;;14;11
2732;0;0;20;0;0;Defensive;Non-physical;Balanced;Aggressive;Prefers Prospects;Innovative;Balanced;9;14;7;16;7;14;13;3;11;3;5;14;16;5;0;;12;6
2733;0;0;0;0;0;Standard;Non-physical;Balanced;Balanced;Balanced;Conservative;Ruthless;12;7;10;14;2;8;10;10;8;10;6;15;14;10;0;;12;1
2734;0;0;0;20;0;Standard;Physical;Balanced;Balanced;Balanced;Conservative;Balanced;10;2;12;3;1;5;5;10;15;8;10;11;14;10;0;;11;12
2735;0;0;0;0;0;Defensive;Balanced;Balanced;Balanced;Balanced;Innovative;Balanced;1;6;10;11;6;1;2;9;13;11;9;5;9;3;0;;13;12
2736;0;0;0;0;0;Offensive;Non-physical;Passive;Balanced;Balanced;Conservative;Balanced;14;3;9;1;6;9;8;8;15;12;7;8;6;7;0;;15;15
2737;20;0;0;0;0;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Loyal;10;6;1;3;12;9;15;8;6;1;2;7;18;8;0;;5;13
2738;0;0;0;20;0;Offensive;Non-physical;Balanced;Balanced;Balanced;Innovative;Ruthless;13;2;6;3;13;5;13;8;14;9;4;4;4;13;0;;12;14
2739;0;0;0;0;0;Offensive;Balanced;Aggressive;Balanced;Balanced;Conservative;Balanced;16;5;8;5;12;6;9;1;16;6;2;15;8;8;0;;1;4
2740;0;0;20;0;0;Offensive;Balanced;Balanced;Very Aggressive;Balanced;Conservative;Balanced;14;12;8;4;13;12;18;5;6;9;6;16;9;17;0;;14;9
2741;0;0;0;13;0;Standard;Balanced;Passive;Very Conservative;Balanced;Conservative;Loyal;7;5;3;4;11;7;12;7;4;3;4;6;14;7;0;;11;12
2742;0;0;20;0;0;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;15;14;15;14;7;18;1;15;1;6;16;18;13;0;;8;7
2743;0;0;0;0;20;Offensive;Non-physical;Aggressive;Balanced;Prefers Veterans;Balanced;Balanced;0;0;0;0;0;0;0;1;0;0;9;0;0;0;15;;0;0
2744;0;0;0;0;20;Offensive;Balanced;Balanced;Balanced;Loves Prospects;Conservative;Balanced;0;0;0;0;0;0;0;4;0;0;7;0;0;0;18;;0;0
2745;0;0;0;0;20;Offensive;Non-physical;Passive;Balanced;Balanced;Balanced;Loyal;0;0;0;0;0;0;0;9;0;0;2;0;0;0;15;;0;0
2746;0;0;0;0;20;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;3;0;0;5;0;0;0;20;;0;0
2747;0;0;0;0;20;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Innovative;Balanced;0;0;0;0;0;0;0;8;0;0;3;0;0;0;18;;0;0
2748;0;0;0;0;0;Defensive;Non-physical;Passive;Aggressive;Balanced;Balanced;Very Ruthless;15;7;16;4;14;9;3;12;14;13;9;4;11;7;0;;7;6
2749;0;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Innovative;Very Ruthless;12;9;5;8;3;9;4;7;10;13;9;8;13;2;0;;11;10
2750;0;0;0;0;20;Standard;Balanced;Passive;Balanced;Balanced;Balanced;Balanced;0;0;0;0;0;0;0;8;0;0;8;0;0;0;16;;0;0
2751;0;0;0;0;0;Defensive;Physical;Balanced;Aggressive;Prefers Prospects;Balanced;Balanced;15;10;6;3;3;10;2;2;7;1;4;14;11;12;0;;15;10
2752;0;0;0;0;0;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Conservative;Balanced;10;13;13;1;9;7;6;3;11;1;3;5;9;13;0;;11;14
2753;0;0;0;0;0;Offensive;Non-physical;Very Passive;Balanced;Balanced;Balanced;Ruthless;15;9;4;10;9;4;7;4;17;1;5;12;4;11;0;;11;12
2754;0;0;0;20;0;Standard;Balanced;Aggressive;Balanced;Prefers Veterans;Innovative;Balanced;11;1;11;10;4;8;1;7;3;13;10;3;5;13;0;;11;12
2755;0;0;0;0;0;Offensive;Balanced;Balanced;Conservative;Prefers Veterans;Innovative;Loyal;7;10;2;2;13;10;2;2;7;12;9;15;14;6;0;;10;11
2756;0;0;0;0;0;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Ruthless;12;14;12;12;12;4;14;9;12;4;7;12;16;9;0;;11;2
2757;0;0;0;20;0;Offensive;Balanced;Balanced;Conservative;Balanced;Conservative;Very Ruthless;15;11;6;13;9;3;6;3;13;3;5;8;17;13;0;;11;14
2758;0;0;0;0;20;Standard;Balanced;Passive;Aggressive;Prefers Veterans;Innovative;Balanced;0;0;0;0;0;0;0;1;0;0;2;0;0;0;18;;0;0
2759;0;0;0;10;0;Defensive;Non-physical;Balanced;Balanced;Prefers Prospects;Balanced;Balanced;12;12;3;1;2;12;14;7;3;4;8;16;7;1;0;;12;10
2760;0;0;0;0;0;Offensive;Non-physical;Balanced;Conservative;Balanced;Balanced;Very Ruthless;13;2;13;9;3;9;10;3;15;0;1;13;11;5;0;;1;8
2761;0;0;0;15;0;Offensive;Non-physical;Aggressive;Conservative;Balanced;Balanced;Ruthless;12;14;12;9;15;8;10;8;15;8;7;6;16;1;0;;14;14
2762;0;0;0;18;0;Standard;Non-physical;Balanced;Conservative;Balanced;Balanced;Balanced;9;13;3;2;1;7;11;9;7;8;3;9;12;2;0;;12;13
2763;20;0;0;0;0;Offensive;Balanced;Passive;Very Aggressive;Balanced;Innovative;Loyal;7;11;14;13;6;12;14;5;14;6;5;9;10;7;0;;3;2
2764;0;0;0;0;0;Offensive;Balanced;Balanced;Balanced;Balanced;Conservative;Very Ruthless;13;11;11;15;3;13;10;5;9;11;5;16;11;11;0;;14;10
2765;0;0;0;9;0;Offensive;Non-physical;Balanced;Very Aggressive;Balanced;Conservative;Ruthless;13;2;4;3;2;13;12;8;6;8;9;4;12;5;0;;14;10
2766;0;0;0;11;0;Offensive;Balanced;Passive;Balanced;Loves Prospects;Balanced;Ruthless;4;3;1;13;14;6;1;6;3;14;9;5;13;4;0;;15;15
2767;0;0;0;20;0;Defensive;Non-physical;Balanced;Conservative;Prefers Veterans;Balanced;Loyal;4;15;11;1;2;5;3;7;7;16;7;16;17;9;0;;12;10
2768;0;0;0;20;0;Offensive;Balanced;Aggressive;Very Conservative;Balanced;Balanced;Balanced;7;15;4;4;1;14;2;2;8;9;1;3;18;11;0;;11;19
2769;0;0;20;0;0;Offensive;Physical;Balanced;Balanced;Loves Veterans;Balanced;Loyal;19;14;15;10;5;3;3;9;14;9;1;5;8;10;0;;13;15
2770;0;0;0;20;0;Standard;Balanced;Passive;Balanced;Prefers Veterans;Balanced;Ruthless;7;6;13;11;15;5;14;2;12;4;2;13;15;11;0;;16;14
2771;0;0;0;0;20;Offensive;Balanced;Passive;Balanced;Balanced;Innovative;Very Loyal;0;0;0;0;0;0;0;4;0;0;1;0;0;0;19;;0;0
2772;0;0;0;0;20;Offensive;Balanced;Balanced;Aggressive;Prefers Veterans;Balanced;Balanced;0;0;0;0;0;0;0;5;0;0;6;0;0;0;18;;0;0
2773;0;0;0;0;0;Offensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Balanced;Balanced;11;9;6;4;6;14;13;8;15;14;6;10;8;13;0;;1;4
2774;0;0;0;0;0;Standard;Balanced;Balanced;Balanced;Balanced;Innovative;Loyal;11;8;9;10;8;9;13;6;15;13;6;11;9;12;0;;7;5
2775;0;0;0;0;0;Standard;Non-physical;Balanced;Balanced;Prefers Veterans;Very Innovative;Very Loyal;11;6;11;12;1;13;6;5;15;4;4;11;13;8;0;;12;10
2776;0;0;0;6;0;Defensive;Non-physical;Balanced;Balanced;Prefers Veterans;Innovative;Balanced;10;6;6;8;7;2;10;5;4;6;10;11;5;13;0;;13;14
2777;0;0;0;0;0;Offensive;Non-physical;Balanced;Conservative;Balanced;Balanced;Balanced;13;2;1;2;8;11;4;1;8;9;9;11;16;12;0;;11;12
2778;0;0;0;20;0;Offensive;Balanced;Very Aggressive;Conservative;Prefers Prospects;Innovative;Balanced;6;8;4;11;14;6;4;4;9;5;7;8;6;10;0;;12;11
2779;0;0;0;0;0;Standard;Very Non-Physical;Aggressive;Conservative;Balanced;Balanced;Balanced;10;13;2;1;2;11;2;4;11;5;4;4;14;9;0;;11;12
2780;0;0;0;0;20;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Very Ruthless;0;0;0;0;0;0;0;8;0;0;2;0;0;0;16;;0;0
2781;0;0;0;9;0;Offensive;Balanced;Balanced;Balanced;Prefers Veterans;Balanced;Balanced;2;5;2;3;2;6;10;7;11;2;3;12;5;2;0;;11;16
2782;0;0;0;0;20;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Ruthless;0;0;0;0;0;0;0;5;0;0;1;0;0;0;18;;0;0
2783;0;0;0;0;0;Defensive;Non-physical;Balanced;Very Conservative;Balanced;Balanced;Balanced;17;5;9;7;10;14;7;11;9;7;3;7;7;6;0;;1;10
2784;0;0;0;20;0;Standard;Physical;Passive;Balanced;Prefers Veterans;Balanced;Balanced;6;2;3;12;1;7;3;4;6;9;1;6;6;5;0;;11;11
2785;0;0;0;0;20;Defensive;Balanced;Passive;Conservative;Loves Veterans;Balanced;Loyal;0;0;0;0;0;0;0;8;0;0;5;0;0;0;20;;0;0
2786;0;0;0;0;0;Standard;Non-physical;Balanced;Balanced;Prefers Veterans;Innovative;Balanced;5;13;11;8;9;11;6;6;12;9;2;7;16;5;0;;1;8
2787;0;0;0;0;20;Standard;Balanced;Balanced;Balanced;Loves Prospects;Innovative;Balanced;0;0;0;0;0;0;0;1;0;0;5;0;0;0;18;;0;0
2788;0;0;0;0;0;Defensive;Non-physical;Passive;Balanced;Balanced;Balanced;Ruthless;13;3;14;5;2;2;4;9;10;10;2;16;18;2;0;;11;12
2789;0;0;0;0;0;Offensive;Balanced;Balanced;Conservative;Balanced;Conservative;Balanced;1;5;2;13;8;14;9;3;16;1;6;8;8;14;0;;14;12
2790;0;0;0;0;20;Offensive;Non-physical;Aggressive;Conservative;Prefers Veterans;Balanced;Balanced;0;0;0;0;0;0;0;1;0;0;1;0;0;0;20;;0;0
2791;0;0;0;0;20;Offensive;Non-physical;Passive;Balanced;Balanced;Very Conservative;Loyal;0;0;0;0;0;0;0;3;0;0;6;0;0;0;16;;0;0
2792;0;0;0;20;0;Offensive;Balanced;Passive;Aggressive;Prefers Prospects;Balanced;Very Loyal;11;11;9;12;13;13;14;9;16;7;4;6;6;5;0;;13;11
2793;0;0;0;15;0;Offensive;Balanced;Very Passive;Aggressive;Prefers Prospects;Innovative;Balanced;1;13;11;6;3;10;2;8;16;2;5;9;7;5;0;;13;16
2794;0;0;0;0;0;Standard;Balanced;Balanced;Conservative;Balanced;Conservative;Loyal;1;3;11;8;8;8;15;8;10;4;10;18;4;4;0;;15;11
2795;0;0;0;0;0;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;9;13;13;1;6;1;4;14;5;8;8;7;13;0;;5;1
2796;0;0;0;20;0;Offensive;Balanced;Aggressive;Balanced;Balanced;Innovative;Balanced;8;13;14;6;14;12;7;8;11;13;8;3;10;14;0;;12;15
2797;20;0;0;0;0;Standard;Non-physical;Balanced;Balanced;Loves Veterans;Balanced;Loyal;12;12;9;6;2;9;11;8;10;3;4;3;6;6;0;;7;3
2798;0;0;0;16;0;Offensive;Balanced;Balanced;Balanced;Prefers Prospects;Balanced;Balanced;10;10;15;8;14;15;10;7;6;13;5;5;12;9;0;;13;10
2799;0;0;0;0;20;Offensive;Non-physical;Aggressive;Balanced;Prefers Prospects;Conservative;Ruthless;0;0;0;0;0;0;0;1;0;0;9;0;0;0;15;;0;0
2800;0;0;0;0;0;Defensive;Non-physical;Passive;Aggressive;Balanced;Balanced;Balanced;17;6;8;3;7;1;12;4;17;0;2;5;16;6;0;;1;4
2801;0;0;0;0;0;Offensive;Non-physical;Balanced;Balanced;Loves Veterans;Conservative;Balanced;13;13;17;8;1;12;17;6;9;12;5;6;11;12;0;;3;13
2802;0;0;0;0;0;Standard;Non-physical;Passive;Balanced;Prefers Prospects;Conservative;Balanced;6;9;13;12;9;12;1;7;14;11;11;16;7;8;0;;14;18
2803;0;0;0;0;20;Defensive;Balanced;Aggressive;Balanced;Loves Prospects;Balanced;Balanced;0;0;0;0;0;0;0;4;0;0;9;0;0;0;17;;0;0
2804;0;0;0;0;20;Standard;Non-physical;Balanced;Balanced;Prefers Prospects;Very Conservative;Loyal;0;0;0;0;0;0;0;4;0;0;7;0;0;0;18;;0;0
2805;0;0;0;0;0;Offensive;Balanced;Aggressive;Aggressive;Prefers Veterans;Very Innovative;Ruthless;10;9;12;15;5;3;3;8;13;11;7;12;11;17;0;;8;5
2806;0;0;0;20;0;Offensive;Very Non-Physical;Very Aggressive;Conservative;Prefers Veterans;Innovative;Loyal;6;6;15;1;6;9;10;7;10;15;9;9;6;5;0;;11;14
2807;0;0;0;0;0;Standard;Non-physical;Balanced;Conservative;Prefers Veterans;Balanced;Balanced;6;10;4;5;6;2;3;4;4;8;12;4;11;7;0;;10;12
2808;0;0;0;20;0;Offensive;Non-physical;Balanced;Balanced;Prefers Prospects;Balanced;Ruthless;12;13;10;8;4;12;6;5;6;3;4;13;18;14;0;;12;16
2809;0;0;0;4;0;Standard;Non-physical;Balanced;Aggressive;Balanced;Balanced;Balanced;2;12;15;5;1;1;3;3;11;10;10;15;7;8;0;;11;16
2810;0;0;0;18;0;Defensive;Non-physical;Balanced;Conservative;Balanced;Balanced;Ruthless;13;2;1;3;12;7;3;2;8;5;9;14;4;9;0;;11;13
2811;0;0;0;0;0;Standard;Non-physical;Balanced;Aggressive;Loves Prospects;Conservative;Ruthless;7;7;2;2;9;1;4;4;10;8;8;12;4;11;0;;11;13
2812;0;0;0;0;20;Offensive;Balanced;Passive;Balanced;Prefers Prospects;Balanced;Very Ruthless;0;0;0;0;0;0;0;2;0;0;4;0;0;0;16;;0;0
2813;0;0;0;20;0;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Loyal;11;6;9;6;15;2;10;7;3;1;5;14;4;11;0;;15;10
2814;0;0;0;2;0;Offensive;Balanced;Balanced;Aggressive;Prefers Veterans;Innovative;Ruthless;5;6;8;13;11;4;5;4;6;9;6;13;14;13;0;;15;10
2815;20;0;0;0;0;Defensive;Non-physical;Aggressive;Balanced;Balanced;Balanced;Balanced;12;6;15;1;6;1;11;1;4;10;3;13;8;15;0;;6;8
2816;0;0;0;0;0;Defensive;Balanced;Aggressive;Conservative;Prefers Veterans;Balanced;Very Ruthless;8;14;14;3;11;5;6;8;13;13;5;16;18;1;0;;8;1
2817;0;0;20;0;0;Offensive;Balanced;Balanced;Very Conservative;Balanced;Innovative;Loyal;3;7;6;12;17;8;7;6;7;10;1;12;8;6;0;;5;4
2818;0;0;0;18;0;Offensive;Non-physical;Balanced;Very Conservative;Loves Prospects;Innovative;Ruthless;2;3;3;1;6;9;13;3;5;12;10;15;17;7;0;;12;12
2819;0;0;0;20;0;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Ruthless;8;6;3;11;2;2;11;6;17;17;3;16;12;11;0;;10;11
2820;20;0;0;0;0;Offensive;Physical;Balanced;Conservative;Balanced;Very Innovative;Ruthless;13;9;2;9;15;13;10;6;8;7;8;10;13;12;0;;6;10
2821;0;0;0;0;0;Very Offensive;Balanced;Balanced;Very Conservative;Balanced;Balanced;Balanced;14;15;13;14;9;16;15;3;3;2;4;9;8;8;0;;3;12
2822;0;0;20;0;0;Standard;Physical;Balanced;Aggressive;Prefers Veterans;Balanced;Ruthless;11;12;3;11;10;8;8;2;13;0;8;13;10;13;0;;5;7
