Game Id;Date Year;Date Month;Date Day;Arena;Attendance;Team Home;Team Away;Score Home;Score Away;Score Home P1;Score Home P2;Score Home P3;Score Home OT;Score Home SO;Score Away P1;Score Away P2;Score Away P3;Score Away OT;Score Away SO;Star 1;Star 2;Star 3;Shots Home;Shots Away;PIM Home;PIM Away;Hits Home;Hits Away;GA Home;GA Away;TA Home;TA Away;FOW Home;FOW Away;SOG Home P1;SOG Home P2;SOG Home P3;SOG Home OT;SOG Away P1;SOG Away P2;SOG Away P3;SOG Away OT;PPG Home;PPO Home;PPG Away;PPO Away;Type
27821;2024;11;23;Centre Robert-Guertin;1375;107;113;2;7;1;0;1;0;0;3;1;3;0;0;5800;5461;5836;22;55;18;14;23;15;5;8;3;6;34;30;4;12;6;0;21;10;24;0;0;2;0;4;Regular Season
27822;2024;11;23;Centre Henry-Léonard;2181;114;108;6;1;2;3;1;0;0;0;0;1;0;0;5507;5670;5795;52;27;26;28;25;19;4;7;7;5;51;40;16;22;14;0;7;8;12;0;3;9;1;8;Regular Season
27823;2024;11;23;Centre Air Creebec;1988;110;109;7;1;1;3;3;0;0;0;0;1;0;0;5697;5832;5658;36;39;25;21;18;11;3;0;3;4;40;28;10;17;9;0;14;15;10;0;2;8;0;5;Regular Season
27824;2024;11;24;Colisée Financière Sun Life;3862;117;112;5;2;2;3;0;0;0;0;1;1;0;0;7657;5447;8475;35;34;31;13;20;25;2;3;5;1;35;33;13;11;11;0;10;13;11;0;1;4;1;8;Regular Season
27825;2024;11;24;Aréna IAMGOLD;1624;109;120;2;3;0;1;1;0;0;1;0;2;0;0;7080;5726;7027;30;49;27;29;13;13;4;4;9;7;30;38;12;10;8;0;19;13;17;0;0;7;1;6;Regular Season
27826;2024;11;24;Centre Vidéotron;9472;116;115;4;3;3;0;0;0;1;1;1;1;0;0;7278;7261;5576;21;52;28;22;20;26;0;3;10;5;25;41;12;4;5;0;15;8;22;7;0;1;2;4;Regular Season
27827;2024;11;24;Würth Arena Egna;765;121;114;6;3;0;4;2;0;0;1;1;1;0;0;5639;8715;6265;29;44;13;9;16;19;3;4;4;5;20;39;7;16;6;0;20;13;11;0;1;2;1;4;Regular Season
27828;2024;11;24;WFCU Centre;3654;106;113;4;2;2;1;1;0;0;0;1;1;0;0;5526;5688;7118;24;31;20;6;19;16;2;3;4;10;33;27;7;10;7;0;5;11;15;0;0;3;1;5;Regular Season
27829;2024;11;24;Centre d'excellence Sports Rousseau;2129;108;105;5;4;1;2;1;0;1;0;2;2;0;0;7097;7079;6281;41;45;12;6;24;28;7;4;5;5;36;38;10;15;11;5;15;9;19;2;0;3;1;6;Regular Season
27830;2024;11;24;K. C. Irving Regional Centre;2695;118;119;1;3;0;1;0;0;0;3;0;0;0;0;5680;7055;5567;28;23;14;20;22;13;4;6;5;5;47;32;10;7;11;0;9;5;9;0;1;5;0;2;Regular Season
27831;2024;11;24;Centre Robert-Guertin;1276;107;104;2;4;1;1;0;0;0;1;3;0;0;0;6257;7021;2963;21;42;18;16;19;15;3;1;4;3;33;31;6;12;3;0;19;17;6;0;0;3;1;4;Regular Season
27832;2024;11;25;Centre 200;3284;119;118;3;2;1;1;1;0;0;0;1;1;0;0;7164;5707;8676;33;40;35;27;22;16;3;4;4;5;28;27;8;19;6;0;11;10;19;0;1;6;0;5;Regular Season
27833;2024;11;25;Centre Henry-Léonard;2115;114;120;4;5;1;1;2;0;0;1;0;3;0;1;5722;5507;8571;24;41;24;38;30;16;3;3;3;5;44;31;11;4;6;3;12;7;20;2;2;9;1;7;Regular Season
27834;2024;11;25;Colisée Financière Sun Life;3884;117;111;6;3;4;1;1;0;0;2;1;0;0;0;2934;5447;5778;31;22;30;27;16;17;7;3;3;5;46;34;12;2;17;0;10;11;1;0;3;6;2;6;Regular Season
27835;2024;11;25;Centre Air Creebec;1918;110;113;2;9;1;0;1;0;0;3;3;3;0;0;5693;5461;5800;28;33;16;16;18;21;3;4;7;7;22;29;8;14;6;0;15;10;8;0;0;3;2;3;Regular Season
27836;2024;11;25;WFCU Centre;3796;106;104;1;6;1;0;0;0;0;1;3;2;0;0;8661;7192;2956;38;29;16;18;15;12;3;3;2;5;30;35;8;17;13;0;11;11;7;0;0;4;0;3;Regular Season
27837;2024;11;27;Centre Gervais Auto;4350;113;120;2;3;1;0;1;0;0;1;2;0;0;0;2946;5739;5722;28;51;13;15;19;14;4;9;3;10;46;30;3;9;16;0;21;24;6;0;1;5;2;4;Regular Season
27838;2024;11;28;Colisée Financière Sun Life;4062;117;119;4;2;1;1;2;0;0;1;1;0;0;0;6200;8570;5797;39;19;23;21;25;16;5;2;5;5;31;26;14;12;13;0;2;10;7;0;1;3;0;4;Regular Season
27839;2024;11;29;Centre Marcel-Dionne;1804;111;107;4;8;4;0;0;0;0;2;1;5;0;0;7257;5825;8499;46;34;20;22;23;11;1;3;2;7;27;48;22;14;10;0;9;10;15;0;1;6;2;5;Regular Season
27840;2024;11;29;K. C. Irving Regional Centre;2763;118;116;2;5;1;0;1;0;0;2;1;2;0;0;7278;6251;5459;26;33;25;27;23;13;5;4;4;1;24;36;6;10;10;0;10;12;11;0;1;6;1;5;Regular Season
27841;2024;11;29;Colisée Financière Sun Life;3898;117;108;3;6;2;0;1;0;0;2;2;2;0;0;6276;7097;7775;31;48;7;13;30;27;3;6;2;5;41;26;5;10;16;0;21;12;15;0;0;4;1;1;Regular Season
27842;2024;11;29;Centre Gervais Auto;4350;113;109;7;2;2;4;1;0;0;1;1;0;0;0;5800;5461;8685;51;46;25;31;21;22;2;4;6;5;38;33;20;20;11;0;10;15;21;0;1;3;0;5;Regular Season
27843;2024;11;29;Centre Georges-Vézina;2115;115;104;2;5;0;0;2;0;0;1;3;1;0;0;2963;6257;8661;20;47;24;22;19;14;2;4;3;8;37;31;9;6;5;0;11;25;11;0;2;6;3;7;Regular Season
27844;2024;11;29;Centre Henry-Léonard;2284;114;121;3;4;0;1;2;0;0;1;2;1;0;0;5639;7129;5777;41;23;25;29;15;19;3;3;3;9;49;24;13;14;14;0;6;6;11;0;1;7;1;5;Regular Season
27845;2024;11;30;Centre Georges-Vézina;2286;115;106;7;8;1;2;4;0;0;2;3;3;0;0;8465;7245;5619;43;32;17;17;27;16;5;3;5;7;37;38;7;25;11;0;12;11;9;0;1;6;4;6;Regular Season
27846;2024;11;30;Colisée Desjardins;1643;112;105;3;4;1;0;2;0;0;0;0;4;0;0;6221;7674;7691;25;35;31;21;17;15;2;1;4;3;26;34;8;5;12;0;9;10;16;0;1;3;0;3;Regular Season
27847;2024;11;30;Scotiabank Centre;9215;120;104;5;3;2;2;1;0;0;2;0;1;0;0;2958;6257;7686;28;29;25;11;18;12;3;5;8;9;32;28;7;11;10;0;13;7;9;0;1;3;0;5;Regular Season
27848;2024;12;1;Centre Vidéotron;9539;116;106;5;4;1;0;4;0;0;2;1;1;0;0;5773;7042;7278;29;22;15;11;27;16;11;3;7;3;29;35;11;10;8;0;11;6;5;0;1;3;2;5;Regular Season
27849;2024;12;1;Colisée Desjardins;1632;112;107;4;5;1;2;1;0;0;1;1;2;0;1;5711;5582;7202;63;15;2;10;12;19;0;3;5;4;35;27;15;24;19;5;7;1;7;0;0;5;0;1;Regular Season
27850;2024;12;1;Aréna IAMGOLD;1647;109;114;2;4;0;1;1;0;0;0;1;3;0;0;7129;6318;3861;27;31;18;4;35;8;2;3;3;6;29;30;10;13;4;0;6;10;15;0;0;2;1;4;Regular Season
27851;2024;12;1;Centre Marcel-Dionne;1777;111;105;4;3;0;2;1;0;1;0;2;1;0;0;5609;5754;7782;36;32;32;20;15;9;5;6;7;5;31;41;17;8;10;1;6;13;12;1;1;5;1;6;Regular Season
27852;2024;12;1;Centre 200;3152;119;108;6;5;2;3;0;1;0;4;0;1;0;0;7220;7097;8676;21;67;29;17;18;21;4;7;7;6;34;40;5;9;5;2;25;18;22;2;0;6;4;7;Regular Season
27853;2024;12;1;K. C. Irving Regional Centre;3053;118;104;4;5;1;0;3;0;0;0;4;1;0;0;7108;8701;7752;41;38;23;25;26;14;4;5;5;5;37;29;14;8;19;0;14;14;10;0;2;5;1;4;Regular Season
27854;2024;12;1;Centre Air Creebec;1920;110;121;4;3;1;2;1;0;0;0;2;1;0;0;5684;5631;7054;35;27;23;25;25;20;2;4;7;4;51;22;10;17;8;0;11;7;9;0;1;5;1;4;Regular Season
27855;2024;12;2;Centre 200;2990;119;106;1;5;1;0;0;0;0;2;2;1;0;0;8465;5526;5619;17;40;20;18;26;14;5;5;8;9;36;32;9;5;3;0;13;15;12;0;1;4;1;5;Regular Season
27856;2024;12;2;Centre Gervais Auto;4024;113;110;6;1;2;3;1;0;0;1;0;0;0;0;7741;5559;5733;44;16;17;19;28;25;2;2;4;2;43;21;15;13;16;0;4;9;3;0;2;7;0;6;Regular Season
27857;2024;12;2;Scotiabank Centre;8423;120;116;5;2;4;1;0;0;0;2;0;0;0;0;5722;7138;9113;56;14;18;16;18;6;4;5;4;8;41;27;18;25;13;0;9;1;4;0;0;3;0;4;Regular Season
27858;2024;12;2;Colisée Financière Sun Life;3708;117;115;3;6;0;1;2;0;0;4;1;1;0;0;5634;5627;7261;24;52;25;21;22;13;6;2;5;6;34;39;8;10;6;0;17;23;12;0;1;3;0;5;Regular Season
27859;2024;12;2;Centre Marcel-Dionne;1759;111;105;6;5;1;2;3;0;0;4;0;1;0;0;8698;7691;7299;47;21;13;13;18;13;2;4;6;12;36;30;15;8;24;0;9;8;4;0;0;4;3;4;Regular Season
27860;2024;12;2;K. C. Irving Regional Centre;2872;118;108;3;9;0;1;2;0;0;3;1;5;0;0;6276;7249;7651;32;48;22;32;15;19;1;7;6;2;29;42;11;15;6;0;14;18;16;0;1;6;2;6;Regular Season
27861;2024;12;2;Centre Henry-Léonard;2146;114;109;5;2;1;1;3;0;0;0;0;2;0;0;5851;5507;6215;20;30;17;25;15;26;5;5;8;2;31;34;9;6;5;0;6;11;13;0;1;5;0;1;Regular Season
27862;2024;12;5;Colisée Desjardins;1616;112;118;5;8;3;0;2;0;0;1;4;3;0;0;5835;8701;5420;34;48;15;19;19;23;8;2;4;6;26;35;14;3;17;0;13;19;16;0;2;7;1;5;Regular Season
27863;2024;12;5;Centre Air Creebec;1935;110;114;1;6;0;0;1;0;0;0;5;1;0;0;5841;5806;6309;31;39;20;14;20;13;7;4;4;1;33;27;10;9;12;0;9;20;10;0;0;2;1;5;Regular Season
27864;2024;12;5;GFL Memorial Gardens;2258;105;113;2;11;0;1;1;0;0;5;3;3;0;0;5558;5800;7100;28;53;19;27;14;18;4;7;5;0;30;40;7;11;10;0;17;17;19;0;1;6;5;7;Regular Season
27865;2024;12;5;Centre Robert-Guertin;1198;107;119;4;5;0;3;1;0;0;2;1;2;0;0;7126;7202;7758;33;29;20;18;22;23;4;4;2;6;28;43;11;13;9;0;8;14;7;0;0;4;0;5;Regular Season
27866;2024;12;6;Würth Arena Egna;690;121;115;5;8;3;2;0;0;0;3;1;4;0;0;7296;5699;5430;37;33;13;13;15;19;3;8;5;4;25;37;12;13;12;0;14;8;11;0;0;4;2;4;Regular Season
27867;2024;12;7;Centre Marcel-Dionne;1779;111;118;2;4;0;1;1;0;0;0;2;2;0;0;5835;9988;7055;37;20;14;18;15;13;1;4;8;4;32;22;10;13;14;0;3;8;9;0;0;4;2;2;Regular Season
27868;2024;12;7;Centre Vidéotron;10599;116;117;4;3;1;2;1;0;0;2;0;1;0;0;7278;5778;7074;31;31;18;30;19;12;3;2;5;6;17;38;10;13;8;0;11;11;9;0;2;5;1;4;Regular Season
27869;2024;12;7;Colisée Desjardins;1526;112;120;1;4;0;1;0;0;0;1;1;2;0;0;7247;8571;8730;13;54;16;22;18;26;2;1;5;3;23;27;2;5;6;0;16;22;16;0;0;1;1;3;Regular Season
27870;2024;12;7;Würth Arena Egna;770;121;107;5;1;2;2;1;0;0;0;0;1;0;0;7732;6216;7743;33;24;11;9;12;15;6;1;5;3;25;39;10;14;9;0;6;10;8;0;0;2;0;3;Regular Season
27871;2024;12;7;Aréna IAMGOLD;1787;109;115;0;8;0;0;0;0;0;1;4;3;0;0;5837;7069;7296;23;48;13;9;23;15;4;4;3;6;31;33;14;5;4;0;23;14;11;0;0;2;1;4;Regular Season
27872;2024;12;7;Progressive Auto Sales Arena;4753;104;113;6;4;1;3;2;0;0;0;1;3;0;0;2963;8688;2956;42;28;13;15;27;17;6;2;10;8;35;47;13;15;14;0;10;7;11;0;2;5;1;4;Regular Season
27873;2024;12;7;Centre Air Creebec;2079;110;119;3;8;1;2;0;0;0;2;4;2;0;0;6267;5672;7285;20;43;17;11;24;15;8;3;12;4;23;35;4;10;6;0;16;15;12;0;1;3;3;6;Regular Season
27874;2024;12;7;WFCU Centre;4213;106;108;5;4;2;1;1;0;1;1;2;1;0;0;5526;7016;2959;43;40;27;33;19;26;6;4;6;5;49;46;19;12;7;5;12;13;12;3;2;9;0;6;Regular Season
27875;2024;12;8;Centre Marcel-Dionne;1801;111;120;4;5;1;0;3;0;0;2;1;2;0;0;2946;2953;7247;26;36;22;28;31;14;5;3;5;2;34;32;8;5;13;0;13;11;12;0;1;4;2;6;Regular Season
27876;2024;12;8;Colisée Financière Sun Life;4415;117;116;5;4;2;2;1;0;0;1;0;3;0;0;8458;10079;7719;43;28;28;38;14;19;9;8;3;3;54;31;25;13;5;0;3;13;12;0;2;9;3;9;Regular Season
27877;2024;12;8;Centre Air Creebec;2019;110;115;5;4;2;1;1;0;1;2;1;1;0;0;5684;7296;7252;26;39;20;20;19;17;4;3;10;3;39;37;6;12;8;0;10;12;12;5;1;5;0;5;Regular Season
27878;2024;12;8;GFL Memorial Gardens;2028;105;113;1;4;1;0;0;0;0;2;0;2;0;0;7113;5648;5739;16;52;10;8;15;17;4;5;5;4;27;38;5;4;7;0;15;18;19;0;0;4;1;5;Regular Season
27879;2024;12;8;Aréna IAMGOLD;1662;109;119;7;5;3;3;1;0;0;3;1;1;0;0;5685;9908;6314;29;39;12;8;23;15;3;1;6;5;35;29;10;12;7;0;17;16;6;0;2;4;1;6;Regular Season
27880;2024;12;8;Centre d'excellence Sports Rousseau;1964;108;121;3;4;0;2;1;0;0;1;1;2;0;0;5564;2592;5631;50;22;25;13;21;13;4;0;6;4;34;31;13;27;10;0;4;4;14;0;1;4;1;5;Regular Season
27881;2024;12;9;Centre Henry-Léonard;2304;114;118;5;4;0;4;1;0;0;1;2;1;0;0;5831;7255;5507;36;33;12;22;19;22;0;2;2;4;27;28;11;18;7;0;11;11;11;0;2;6;1;1;Regular Season
27882;2024;12;9;Würth Arena Egna;757;121;120;2;4;1;0;1;0;0;1;2;1;0;0;2958;7732;8571;28;33;13;13;27;19;2;3;5;1;28;39;9;12;7;0;6;9;18;0;1;4;1;4;Regular Season
27883;2024;12;9;Centre d'excellence Sports Rousseau;1938;108;111;3;7;2;1;0;0;0;1;0;6;0;0;2948;2953;7299;36;31;33;25;8;16;4;5;6;4;34;42;7;17;12;0;14;7;10;0;3;5;0;4;Regular Season
27884;2024;12;9;Progressive Auto Sales Arena;4143;104;113;4;5;2;1;1;0;0;0;3;2;0;0;5800;5560;5461;32;29;15;11;18;13;10;5;6;2;36;33;17;7;8;0;6;10;13;0;1;3;2;5;Regular Season
27885;2024;12;9;Centre Robert-Guertin;1300;107;105;5;2;1;2;2;0;0;1;1;0;0;0;7679;6262;8499;35;23;21;25;25;19;7;3;7;6;33;34;18;7;10;0;6;6;11;0;0;5;0;3;Regular Season
27886;2024;12;9;WFCU Centre;3510;106;109;5;3;1;1;3;0;0;2;0;1;0;0;7118;5685;7230;41;28;17;18;20;18;7;3;2;4;43;24;5;16;20;0;10;11;7;0;3;5;1;6;Regular Season
27887;2024;12;12;Centre Robert-Guertin;1632;107;106;2;7;1;1;0;0;0;2;2;3;0;0;2959;5526;6222;23;40;15;19;17;9;5;3;3;7;43;33;6;12;5;0;15;15;10;0;1;7;3;5;Regular Season
27888;2024;12;12;K. C. Irving Regional Centre;2558;118;117;6;4;0;2;4;0;0;1;1;2;0;0;2937;8658;7255;37;38;8;16;25;19;4;1;4;4;30;28;8;17;12;0;13;16;9;0;4;8;1;4;Regular Season
27889;2024;12;12;Scotiabank Centre;9088;120;116;4;5;1;2;1;0;0;2;0;2;0;1;7672;2958;5850;35;18;24;48;19;11;6;4;2;4;41;31;13;9;11;2;5;7;6;0;1;4;0;2;Regular Season
27890;2024;12;12;Centre 200;3038;119;115;3;6;1;1;1;0;0;2;1;3;0;0;7296;7245;7069;32;28;25;23;25;18;1;7;6;7;33;25;7;9;16;0;6;11;11;0;1;4;1;5;Regular Season
27891;2024;12;12;Würth Arena Egna;693;121;109;1;4;0;0;1;0;0;1;1;2;0;0;8710;7139;6314;25;33;12;8;18;33;2;2;1;9;31;24;7;7;11;0;13;13;7;0;0;4;0;6;Regular Season
27892;2024;12;14;Centre Marcel-Dionne;1723;111;112;6;5;3;2;1;0;0;3;1;1;0;0;7047;5582;5594;32;27;22;28;21;19;5;2;5;5;46;21;10;14;8;0;4;14;9;0;3;9;1;6;Regular Season
27893;2024;12;14;Centre Georges-Vézina;2122;115;117;9;3;4;4;1;0;0;0;2;1;0;0;5787;7245;5657;49;25;28;40;25;20;5;1;3;6;38;40;17;11;21;0;4;13;8;0;2;5;1;4;Regular Season
27894;2024;12;14;Centre Vidéotron;10533;116;120;5;2;1;1;3;0;0;1;0;1;0;0;7074;7278;6326;22;53;25;19;10;12;4;3;4;5;34;36;7;7;8;0;20;16;17;0;0;2;0;5;Regular Season
27895;2024;12;14;Aréna IAMGOLD;1629;109;110;1;6;0;1;0;0;0;2;2;2;0;0;5684;7654;8663;29;25;10;12;22;12;0;5;2;6;30;30;9;10;10;0;8;9;8;0;0;6;1;5;Regular Season
27896;2024;12;14;WFCU Centre;4358;106;107;7;0;2;1;4;0;0;0;0;0;0;0;2959;5526;7118;50;25;15;17;18;8;3;4;5;9;42;32;21;13;16;0;6;7;12;0;1;6;0;5;Regular Season
27897;2024;12;14;Centre d'excellence Sports Rousseau;1951;108;114;3;5;1;1;1;0;0;2;1;2;0;0;7129;7229;3861;36;35;20;16;21;13;7;4;5;7;25;39;9;13;14;0;16;9;10;0;1;3;3;5;Regular Season
27898;2024;12;14;K. C. Irving Regional Centre;2718;118;119;5;6;3;1;1;0;0;1;2;3;0;0;5672;2937;7158;22;30;48;42;22;16;0;7;7;6;26;34;6;8;8;0;10;9;11;0;1;1;2;4;Regular Season
27899;2024;12;14;GFL Memorial Gardens;2499;105;104;3;5;2;1;0;0;0;2;1;2;0;0;5649;7660;5560;24;44;4;8;20;13;4;4;5;0;18;35;8;13;3;0;11;8;25;0;2;4;0;2;Regular Season
27900;2024;12;14;Centre Gervais Auto;4350;113;121;6;1;5;1;0;0;0;0;1;0;0;0;5800;5461;5688;44;23;32;20;16;20;1;4;10;6;44;20;21;11;12;0;8;12;3;0;3;5;0;6;Regular Season
27901;2024;12;15;Centre Georges-Vézina;2177;115;118;2;4;1;1;0;0;0;2;2;0;0;0;7105;7245;7255;37;36;34;33;14;18;6;5;6;10;40;28;17;7;13;0;13;15;8;0;1;5;3;7;Regular Season
27902;2024;12;15;Würth Arena Egna;793;121;106;2;1;1;0;1;0;0;0;1;0;0;0;2941;7238;8628;23;42;15;29;15;11;3;0;8;7;22;33;10;2;11;0;20;12;10;0;0;7;1;5;Regular Season
27903;2024;12;15;Scotiabank Centre;8954;120;117;2;3;2;0;0;0;0;2;0;1;0;0;6200;5788;5655;50;15;21;15;21;14;7;3;5;6;33;25;20;14;16;0;6;4;5;0;0;5;0;3;Regular Season
27904;2024;12;15;Colisée Desjardins;1578;112;111;4;2;1;1;2;0;0;0;1;1;0;0;7674;7144;5523;38;32;15;18;18;16;4;3;8;5;37;32;16;8;14;0;12;13;7;0;1;5;0;5;Regular Season
27905;2024;12;15;Centre Robert-Guertin;1332;107;110;2;4;1;1;0;0;0;0;3;1;0;0;7049;5814;7054;30;32;25;23;19;24;5;2;2;1;33;28;7;13;10;0;7;14;11;0;0;4;1;5;Regular Season
27906;2024;12;15;Centre 200;2765;119;116;7;4;4;1;2;0;0;2;0;2;0;0;6267;5680;7220;32;35;15;15;21;23;7;1;12;5;50;34;9;12;11;0;16;8;11;0;3;5;1;5;Regular Season
27907;2024;12;15;Centre Gervais Auto;4306;113;114;3;0;1;2;0;0;0;0;0;0;0;0;5558;5461;5559;48;23;19;19;17;15;6;4;1;4;39;26;14;25;9;0;18;2;3;0;3;7;0;7;Regular Season
27908;2024;12;15;Progressive Auto Sales Arena;4556;104;105;3;6;1;2;0;0;0;1;5;0;0;0;7691;5587;7064;37;35;11;9;18;12;3;6;3;2;34;34;16;9;12;0;11;13;11;0;0;2;0;3;Regular Season
27909;2024;12;15;Centre d'excellence Sports Rousseau;1990;108;109;4;1;1;0;3;0;0;0;0;1;0;0;5527;2592;7229;40;20;33;37;19;17;6;6;9;2;33;23;13;14;13;0;6;7;7;0;0;6;0;4;Regular Season
27910;2024;12;29;Centre d'excellence Sports Rousseau;2063;108;112;5;6;1;1;3;0;0;2;2;1;0;1;7274;7097;5523;39;28;19;17;14;16;4;3;6;12;40;30;9;10;20;0;9;7;9;3;0;6;2;7;Regular Season
27911;2024;12;29;Centre Henry-Léonard;2323;114;106;4;8;1;3;0;0;0;2;4;2;0;0;2959;2949;5526;33;38;18;18;19;11;6;5;5;3;28;43;15;10;8;0;6;21;11;0;1;4;4;4;Regular Season
27912;2024;12;29;Centre Vidéotron;11419;116;117;5;6;2;3;0;0;0;2;1;3;0;0;5781;7278;8658;26;33;15;19;19;19;4;4;4;7;29;48;11;9;6;0;16;6;11;0;2;7;0;5;Regular Season
27913;2024;12;29;Centre Georges-Vézina;2137;115;120;2;6;2;0;0;0;0;2;1;3;0;0;2946;5722;8571;26;39;30;14;23;16;4;6;3;2;33;32;11;9;6;0;16;13;10;0;0;2;1;5;Regular Season
27914;2024;12;29;Centre Gervais Auto;4193;113;111;2;5;1;1;0;0;0;2;1;2;0;0;6237;5609;7144;36;37;17;15;24;19;2;4;7;2;43;34;15;13;8;0;10;8;19;0;0;5;1;6;Regular Season
27915;2024;12;29;K. C. Irving Regional Centre;2643;118;119;5;4;1;2;2;0;0;2;1;1;0;0;5835;8609;7055;28;26;9;7;23;20;7;2;4;8;30;40;11;5;12;0;8;13;5;0;1;1;1;2;Regular Season
27916;2024;12;29;Centre Robert-Guertin;1156;107;109;3;7;2;1;0;0;0;2;2;3;0;0;5494;7148;5602;32;47;26;18;21;23;3;3;3;3;32;40;15;9;8;0;7;17;23;0;1;4;4;8;Regular Season
27917;2024;12;29;GFL Memorial Gardens;2472;105;104;4;1;1;3;0;0;0;0;0;1;0;0;7691;7145;7660;18;45;11;11;23;27;1;5;2;6;29;35;5;8;5;0;14;12;19;0;2;3;0;3;Regular Season
27918;2024;12;29;Centre Air Creebec;1850;110;121;7;5;1;5;1;0;0;1;0;4;0;0;7155;9940;5761;37;31;15;17;14;17;3;7;8;5;41;32;10;18;9;0;9;6;16;0;1;6;2;5;Regular Season
27919;2024;12;30;Scotiabank Centre;9792;120;118;3;5;1;1;1;0;0;0;1;4;0;0;5835;8571;2937;31;26;21;41;14;24;5;6;1;3;31;34;11;12;8;0;12;3;11;0;2;8;3;8;Regular Season
27920;2024;12;30;Aréna IAMGOLD;1540;109;112;2;3;0;0;2;0;0;0;0;2;0;1;7268;5695;5700;33;35;15;25;21;5;3;3;6;9;39;32;4;10;17;2;12;10;10;3;0;5;0;5;Regular Season
27921;2024;12;30;Centre Gervais Auto;4350;113;106;5;4;2;1;2;0;0;2;1;1;0;0;5836;7085;7741;32;16;28;16;15;15;6;4;1;9;50;30;9;8;15;0;5;6;5;0;0;8;0;9;Regular Season
27922;2024;12;30;Centre Henry-Léonard;2115;114;111;3;4;1;1;1;0;0;1;1;2;0;0;6237;8627;7047;19;41;28;26;16;21;2;3;6;2;34;31;8;9;2;0;9;11;21;0;0;3;1;4;Regular Season
27923;2024;12;30;Centre Air Creebec;2026;110;107;2;5;0;1;1;0;0;2;1;2;0;0;5825;6262;5552;28;36;21;19;14;16;1;3;8;5;25;32;7;7;14;0;10;13;13;0;0;2;1;3;Regular Season
27924;2024;12;30;Colisée Financière Sun Life;4393;117;116;5;6;3;0;2;0;0;2;2;1;1;0;5459;2934;7074;45;38;31;23;17;17;11;1;9;9;37;45;23;3;16;3;12;12;12;2;4;9;0;8;Regular Season
27925;2024;12;30;Centre 200;2802;119;115;4;3;1;0;2;1;0;1;1;1;0;0;8609;5787;8708;39;46;29;37;28;16;3;9;5;7;38;38;17;9;12;1;18;15;11;2;1;6;1;7;Regular Season
27926;2024;12;30;Progressive Auto Sales Arena;4448;104;105;6;1;2;1;3;0;0;0;0;1;0;0;5649;5510;5442;56;11;11;15;16;14;2;5;4;3;36;27;20;20;16;0;7;0;4;0;1;5;0;3;Regular Season
27927;2024;12;30;Würth Arena Egna;743;121;108;5;6;2;0;3;0;0;1;3;1;1;0;7249;5631;7229;29;45;6;8;25;13;2;5;7;6;25;42;11;5;9;4;13;21;10;1;1;4;1;3;Regular Season
27928;2025;1;1;Colisée Financière Sun Life;3946;117;120;2;7;0;0;2;0;0;2;2;3;0;0;2958;7247;8571;26;40;42;26;15;23;6;9;2;7;35;27;10;4;12;0;6;13;21;0;1;3;4;6;Regular Season
27929;2025;1;1;Centre Marcel-Dionne;1688;111;110;6;1;1;1;4;0;0;0;1;0;0;0;2948;7144;5609;45;29;9;24;17;10;5;1;2;4;24;33;14;14;17;0;8;13;8;0;1;4;1;2;Regular Season
27930;2025;1;1;K. C. Irving Regional Centre;2744;118;115;5;3;2;1;2;0;0;1;0;2;0;0;7055;5657;5835;41;34;28;22;25;25;4;6;3;7;34;41;20;7;14;0;9;15;10;0;3;6;2;4;Regular Season
27931;2025;1;1;Colisée Desjardins;1560;112;114;3;2;0;0;3;0;0;1;1;0;0;0;5700;5507;5728;37;15;27;17;21;26;1;0;6;7;33;45;16;9;12;0;4;8;3;0;1;6;0;6;Regular Season
27932;2025;1;1;Würth Arena Egna;642;121;113;3;6;1;1;1;0;0;2;2;2;0;0;8688;5800;5461;21;44;13;9;22;13;11;2;3;4;29;32;6;8;7;0;23;7;14;0;1;2;2;4;Regular Season
27933;2025;1;1;WFCU Centre;4003;106;105;9;2;4;2;3;0;0;0;2;0;0;0;5526;7230;2959;62;24;8;14;19;18;1;2;5;7;40;26;22;19;21;0;7;11;6;0;2;2;0;4;Regular Season
27934;2025;1;1;Centre Vidéotron;9968;116;119;2;4;0;0;2;0;0;2;0;2;0;0;5490;7278;6267;28;36;16;18;18;18;4;1;1;4;27;38;9;9;10;0;19;6;11;0;0;4;1;3;Regular Season
27935;2025;1;1;Aréna IAMGOLD;1783;109;108;2;4;0;0;2;0;0;1;2;1;0;0;7249;7227;7097;35;37;33;31;23;22;2;7;4;7;33;49;7;13;15;0;12;16;9;0;0;8;2;9;Regular Season
27936;2025;1;1;Centre Robert-Guertin;1077;107;104;3;2;0;1;2;0;0;0;1;1;0;0;7021;2963;5651;24;38;17;14;21;17;0;4;7;3;24;34;5;7;12;0;18;9;11;0;1;3;0;6;Regular Season
27937;2025;1;4;Colisée Financière Sun Life;4189;117;118;5;6;2;2;1;0;0;0;4;2;0;0;8528;7125;5835;39;39;16;30;14;18;5;5;2;10;34;38;13;11;15;0;11;20;8;0;0;5;1;3;Regular Season
27938;2025;1;4;Centre 200;3102;119;120;9;6;2;2;5;0;0;1;3;2;0;0;6267;8609;7758;35;44;31;23;21;18;5;2;7;5;53;33;15;10;10;0;11;16;17;0;1;4;1;3;Regular Season
